times,population,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
125.0,0.9948979591836739,0.9827586206896555,0.9897959183673466,1.0,0.9909090909090903,0.9923076923076923,0.9852941176470582,1.0,1.0,1.0,0.9873417721518987,1.0,0.9852941176470582,0.9899999999999994
269.0,0.9897959183673475,0.9827586206896555,0.9897959183673466,1.0,0.9909090909090903,0.9923076923076923,0.9852941176470582,1.0,0.962962962962963,1.0,0.9746835443037978,1.0,0.9852941176470582,0.9899999999999994
289.0,0.9846938775510209,0.9827586206896555,0.9897959183673466,1.0,0.9909090909090903,0.9923076923076923,0.9852941176470582,1.0,0.962962962962963,1.0,0.9620253164556962,1.0,0.9852941176470582,0.98
394.0,0.9795918367346942,0.9827586206896555,0.9897959183673466,1.0,0.9818181818181817,0.9923076923076923,0.9852941176470582,1.0,0.962962962962963,1.0,0.9620253164556962,1.0,0.9852941176470582,0.9699999999999995
404.0,0.9744897959183678,0.9827586206896555,0.9897959183673466,1.0,0.9818181818181817,0.9846153846153846,0.9705882352941171,1.0,0.9259259259259257,1.0,0.9620253164556962,1.0,0.9852941176470582,0.9699999999999995
421.0,0.9693877551020412,0.9827586206896555,0.9795918367346934,1.0,0.9818181818181817,0.9846153846153846,0.955882352941176,1.0,0.888888888888889,1.0,0.9620253164556962,1.0,0.9852941176470582,0.9699999999999995
434.0,0.9642857142857149,0.9827586206896555,0.9693877551020403,1.0,0.9818181818181817,0.9846153846153846,0.955882352941176,1.0,0.888888888888889,1.0,0.9620253164556962,1.0,0.9852941176470582,0.9599999999999994
524.0,0.9591836734693882,0.9827586206896555,0.9693877551020403,1.0,0.9818181818181817,0.9769230769230771,0.955882352941176,1.0,0.888888888888889,1.0,0.9620253164556962,1.0,0.9852941176470582,0.9499999999999995
528.0,0.9540816326530618,0.9827586206896555,0.9693877551020403,1.0,0.9818181818181817,0.9769230769230771,0.9411764705882347,1.0,0.8518518518518517,1.0,0.9620253164556962,1.0,0.9852941176470582,0.9399999999999995
530.0,0.9489795918367355,0.9827586206896555,0.9693877551020403,1.0,0.972727272727272,0.9692307692307695,0.9411764705882347,1.0,0.8518518518518517,1.0,0.9620253164556962,1.0,0.9852941176470582,0.9299999999999999
649.0,0.9438775510204082,0.9827586206896555,0.9693877551020403,1.0,0.972727272727272,0.9615384615384621,0.9264705882352938,1.0,0.8518518518518517,1.0,0.9620253164556962,1.0,0.9852941176470582,0.9199999999999997
690.0,0.9387755102040822,0.9827586206896555,0.9591836734693874,1.0,0.972727272727272,0.9615384615384621,0.9117647058823528,1.0,0.8518518518518517,1.0,0.9620253164556962,1.0,0.9852941176470582,0.9199999999999997
723.0,0.9336734693877559,0.9827586206896555,0.9591836734693874,1.0,0.972727272727272,0.9615384615384621,0.8970588235294116,1.0,0.8518518518518517,1.0,0.9620253164556962,1.0,0.9852941176470582,0.9099999999999994
730.0,0.9285714285714287,0.9827586206896555,0.9489795918367346,1.0,0.9636363636363631,0.9538461538461542,0.8970588235294116,1.0,0.8518518518518517,1.0,0.9493670886075947,1.0,0.9705882352941171,0.8999999999999996
794.0,0.9234693877551027,0.9827586206896555,0.9489795918367346,1.0,0.9636363636363631,0.946153846153846,0.8823529411764701,1.0,0.8518518518518517,1.0,0.9493670886075947,1.0,0.9705882352941171,0.8899999999999995
796.0,0.918367346938776,0.9655172413793109,0.9387755102040815,1.0,0.9545454545454539,0.9384615384615389,0.8823529411764701,1.0,0.8518518518518517,1.0,0.9493670886075947,0.9714285714285718,0.955882352941176,0.88
803.0,0.9132653061224493,0.9655172413793109,0.9387755102040815,1.0,0.9545454545454539,0.9307692307692312,0.8823529411764701,0.9767441860465118,0.814814814814815,1.0,0.9493670886075947,0.9714285714285718,0.955882352941176,0.8699999999999997
805.0,0.9081632653061227,0.9655172413793109,0.9387755102040815,1.0,0.9545454545454539,0.9307692307692312,0.8676470588235294,0.9767441860465118,0.7777777777777778,1.0,0.9493670886075947,0.9714285714285718,0.955882352941176,0.8599999999999993
880.0,0.903061224489796,0.948275862068966,0.9387755102040815,1.0,0.9545454545454539,0.9230769230769231,0.8676470588235294,0.9767441860465118,0.7407407407407406,1.0,0.9367088607594941,0.9714285714285718,0.955882352941176,0.8599999999999993
910.0,0.8979591836734694,0.948275862068966,0.9387755102040815,1.0,0.9545454545454539,0.9230769230769231,0.8529411764705878,0.9767441860465118,0.7407407407407406,1.0,0.9367088607594941,0.9714285714285718,0.955882352941176,0.8499999999999999
958.0,0.8979591836734694,0.948275862068966,0.9387755102040815,1.0,0.9545454545454539,0.9230769230769231,0.8529411764705878,0.9767441860465118,0.7407407407407406,1.0,0.9367088607594941,0.9714285714285718,0.955882352941176,0.8499999999999999
994.0,0.8928279883381921,0.948275862068966,0.9387755102040815,1.0,0.9545454545454539,0.9230769230769231,0.8529411764705878,0.9767441860465118,0.7037037037037035,1.0,0.9367088607594941,0.9714285714285718,0.955882352941176,0.8399999999999994
1023.0,0.8876967930029154,0.948275862068966,0.9387755102040815,1.0,0.9545454545454539,0.9230769230769231,0.8379772961816304,0.9767441860465118,0.7037037037037035,1.0,0.9238772325299122,0.9714285714285718,0.955882352941176,0.83
1104.0,0.8876967930029154,0.948275862068966,0.9387755102040815,1.0,0.9545454545454539,0.9230769230769231,0.8379772961816304,0.9767441860465118,0.7037037037037035,1.0,0.9238772325299122,0.9714285714285718,0.955882352941176,0.83
1112.0,0.88253576513662,0.948275862068966,0.9387755102040815,1.0,0.9452780229479248,0.9152542372881355,0.8379772961816304,0.9767441860465118,0.7037037037037035,1.0,0.9238772325299122,0.9714285714285718,0.955882352941176,0.8198780487804879
1136.0,0.8773747372703239,0.948275862068966,0.9387755102040815,1.0,0.9452780229479248,0.9152542372881355,0.8227413453419643,0.9767441860465118,0.7037037037037035,1.0,0.9238772325299122,0.9714285714285718,0.955882352941176,0.8198780487804879
1171.0,0.8722137094040276,0.948275862068966,0.9284592958062347,1.0,0.9452780229479248,0.9074315514993477,0.8075053945022983,0.9767441860465118,0.6666666666666665,1.0,0.9238772325299122,0.9714285714285718,0.9409466911764702,0.8198780487804879
1206.0,0.8670526815377314,0.948275862068966,0.9284592958062347,1.0,0.9452780229479248,0.8996088657105604,0.8075053945022983,0.9767441860465118,0.6666666666666665,1.0,0.9238772325299122,0.9714285714285718,0.9409466911764702,0.809756097560975
1215.0,0.8670526815377314,0.948275862068966,0.9284592958062347,1.0,0.9452780229479248,0.8996088657105604,0.8075053945022983,0.9767441860465118,0.6666666666666665,1.0,0.9238772325299122,0.9714285714285718,0.9409466911764702,0.809756097560975
1233.0,0.8618607493129546,0.948275862068966,0.9181430814083874,1.0,0.9360105913503967,0.8996088657105604,0.8075053945022983,0.9767441860465118,0.6666666666666665,1.0,0.9238772325299122,0.9714285714285718,0.9409466911764702,0.7995060203766589
1259.0,0.8566688170881772,0.948275862068966,0.9181430814083874,1.0,0.9360105913503967,0.8917175598709942,0.8075053945022983,0.9767441860465118,0.6296296296296297,1.0,0.9238772325299122,0.9714285714285718,0.9409466911764702,0.7892559431923429
1290.0,0.8566688170881772,0.948275862068966,0.9181430814083874,1.0,0.9360105913503967,0.8917175598709942,0.8075053945022983,0.9767441860465118,0.6296296296296297,1.0,0.9238772325299122,0.9714285714285718,0.9409466911764702,0.7892559431923429
1554.0,0.8566688170881772,0.948275862068966,0.9181430814083874,1.0,0.9360105913503967,0.8917175598709942,0.8075053945022983,0.9767441860465118,0.6296296296296297,1.0,0.9238772325299122,0.9714285714285718,0.9409466911764702,0.7892559431923429
1591.0,0.8566688170881772,0.948275862068966,0.9181430814083874,1.0,0.9360105913503967,0.8917175598709942,0.8075053945022983,0.9767441860465118,0.6296296296296297,1.0,0.9238772325299122,0.9714285714285718,0.9409466911764702,0.7892559431923429
1598.0,0.8513807379703494,0.948275862068966,0.9077096373014736,1.0,0.9265559389125144,0.8836840683406254,0.8075053945022983,0.952325581395349,0.6296296296296297,1.0,0.9238772325299122,0.9714285714285718,0.9257701316413659,0.7892559431923429
1693.0,0.8460926588525208,0.948275862068966,0.9077096373014736,1.0,0.9265559389125144,0.8756505768102555,0.8075053945022983,0.952325581395349,0.6296296296296297,1.0,0.9102908026397658,0.9714285714285718,0.9257701316413659,0.7892559431923429
1703.0,0.8460926588525208,0.948275862068966,0.9077096373014736,1.0,0.9265559389125144,0.8756505768102555,0.8075053945022983,0.952325581395349,0.6296296296296297,1.0,0.9102908026397658,0.9714285714285718,0.9257701316413659,0.7892559431923429
1721.0,0.840771321375461,0.948275862068966,0.8972761931945598,1.0,0.9170038158309419,0.867542701099049,0.79167195539441,0.952325581395349,0.6296296296296297,1.0,0.9102908026397658,0.9714285714285718,0.9105935721062612,0.7785903223383919
1731.0,0.8354499838984007,0.931034482758621,0.8972761931945598,1.0,0.9170038158309419,0.859434825387843,0.79167195539441,0.952325581395349,0.6296296296296297,1.0,0.9102908026397658,0.9714285714285718,0.9105935721062612,0.7679247014844415
1740.0,0.8354499838984007,0.931034482758621,0.8972761931945598,1.0,0.9170038158309419,0.859434825387843,0.79167195539441,0.952325581395349,0.6296296296296297,1.0,0.9102908026397658,0.9714285714285718,0.9105935721062612,0.7679247014844415
1742.0,0.8300945352836675,0.931034482758621,0.8868427490876468,1.0,0.9074516927493698,0.859434825387843,0.7758385162865218,0.952325581395349,0.6296296296296297,1.0,0.9102908026397658,0.9714285714285718,0.9105935721062612,0.7679247014844415
1743.0,0.8247390866689344,0.931034482758621,0.8764093049807329,1.0,0.9074516927493698,0.859434825387843,0.7600050771786339,0.952325581395349,0.6296296296296297,1.0,0.9102908026397658,0.9714285714285718,0.9105935721062612,0.7572590806304909
1781.0,0.8247390866689344,0.931034482758621,0.8764093049807329,1.0,0.9074516927493698,0.859434825387843,0.7600050771786339,0.952325581395349,0.6296296296296297,1.0,0.9102908026397658,0.9714285714285718,0.9105935721062612,0.7572590806304909
1815.0,0.8193486351220788,0.931034482758621,0.8764093049807329,1.0,0.8977979513371427,0.8513269496766369,0.7438347563875992,0.952325581395349,0.5902777777777779,1.0,0.9102908026397658,0.9714285714285718,0.9105935721062612,0.7572590806304909
