times,population,R0,R1,R2,R3,R4,R5
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.9701046337817638,1.0,0.849056603773585,1.0,0.9603174603174606,0.9710144927536234,0.9130434782608692
2.0,0.9499097030862298,1.0,0.7467149595687335,1.0,0.9444444444444446,0.9419204255550125,0.8695652173913039
3.0,0.9386902971442661,1.0,0.6898584905660379,1.0,0.9444444444444446,0.9237366335558814,0.8385093167701864
4.0,0.9274708912023034,1.0,0.6330020215633428,1.0,0.9444444444444446,0.8982793247570975,0.8198757763975152
5.0,0.9199912872409939,1.0,0.5950977088948788,1.0,0.9404761904761907,0.880095532757966,0.7950310559006208
6.0,0.913259643675816,1.0,0.5609838274932615,1.0,0.9365079365079368,0.8655484991586607,0.7639751552795027
7.0,0.9087718812990306,1.0,0.5382412398921836,1.0,0.9325396825396824,0.8619117407588345,0.7577639751552796
8.0,0.8990483961493293,1.0,0.4889656334231807,1.0,0.9246031746031742,0.8510014655593555,0.7267080745341615
9.0,0.892316752584151,1.0,0.45485175202156347,1.0,0.9206349206349205,0.8364544319600502,0.7142857142857143
10.0,0.8848371486228425,1.0,0.4169474393531001,1.0,0.9166666666666663,0.8255441567605714,0.7080745341614907
11.0,0.8780998099277446,1.0,0.3825205865624774,1.0,0.9126811594202896,0.814633881561092,0.6832298136645965
12.0,0.873608250797679,1.0,0.3595693513687286,1.0,0.9126811594202896,0.8000868479617873,0.6832298136645965
13.0,0.8698652848559578,1.0,0.3404433220406047,1.0,0.9126811594202896,0.7964500895619608,0.6708074534161491
14.0,0.8683680984792698,1.0,0.3327929103093552,1.0,0.9086956521739128,0.7964500895619608,0.6708074534161491
15.0,0.8638765393492048,1.0,0.3098416751156067,1.0,0.9007246376811592,0.7928133311621343,0.6521739130434779
16.0,0.8601335734074835,1.0,0.2907156457874827,1.0,0.8967391304347822,0.7891765727623082,0.6459627329192544
17.0,0.8548934210890745,1.0,0.2639392047281094,1.0,0.892753623188405,0.7819030559626552,0.6335403726708071
18.0,0.8504018619590094,1.0,0.24098796953436064,1.0,0.892753623188405,0.7709927807631765,0.6335403726708071
19.0,0.8474074892056324,1.0,0.22568714607186163,1.0,0.892753623188405,0.7637192639635239,0.6273291925465839
20.0,0.8406701505105342,1.0,0.19126029328123859,1.0,0.8807971014492746,0.7564457471638713,0.6086956521739132
21.0,0.8376757777571575,1.0,0.17595946981873953,1.0,0.8807971014492746,0.7528089887640448,0.6024844720496894
22.0,0.8294412526853716,1.0,0.133882205296867,1.0,0.8807971014492746,0.7346251967649138,0.5962732919254656
23.0,0.8279440663086832,1.0,0.12623179356561748,1.0,0.8807971014492746,0.7346251967649138,0.5900621118012421
24.0,0.8219553208019295,1.0,0.09563014664061929,1.0,0.8728260869565214,0.7237149215654345,0.5900621118012421
25.0,0.8167151684835199,1.0,0.06885370558124589,1.0,0.8688405797101443,0.7128046463659554,0.5900621118012421
26.0,0.8129722025417989,1.0,0.04972767625312204,1.0,0.8648550724637678,0.7018943711664768,0.5838509316770185
27.0,0.8077320502233896,1.0,0.04590247038749727,0.9773584905660375,0.8648550724637678,0.6800738207675191,0.5838509316770185
28.0,0.8024918979049803,1.0,0.0420772645218725,0.9547169811320757,0.8648550724637678,0.672800303967866,0.5838509316770185
29.0,0.7980003387749149,1.0,0.0420772645218725,0.9320754716981137,0.8648550724637678,0.665526787168214,0.5838509316770185
30.0,0.7920115932681616,1.0,0.0420772645218725,0.9018867924528307,0.8608695652173911,0.6509797535689085,0.5776397515527951
