times,population,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.0,0.9965753424657537,1.0,0.9545454545454544,1.0,1.0,1.0,1.0,0.9846153846153846,1.0,1.0,1.0,0.9767441860465118
5.0,0.9930413873506263,1.0,0.9068181818181816,1.0,1.0,1.0,1.0,0.9846153846153846,1.0,1.0,1.0,0.9767441860465118
6.0,0.989377027987709,0.9958677685950408,0.9068181818181816,1.0,1.0,1.0,1.0,0.9846153846153846,1.0,1.0,1.0,0.9767441860465118
7.0,0.9856007797892833,0.9958677685950408,0.856439393939394,1.0,1.0,1.0,1.0,0.9670329670329668,0.8888888888888886,1.0,1.0,0.9503456945317412
8.0,0.9816265830965845,0.9958677685950408,0.8029119318181819,0.9696969696969697,0.9583333333333331,0.9696969696969697,0.9666666666666667,0.9670329670329668,0.8888888888888886,0.9600000000000003,1.0,0.9503456945317412
9.0,0.9816265830965845,0.9958677685950408,0.8029119318181819,0.9696969696969697,0.9583333333333331,0.9696969696969697,0.9666666666666667,0.9670329670329668,0.8888888888888886,0.9600000000000003,1.0,0.9503456945317412
10.0,0.9771646440825088,0.9958677685950408,0.7493844696969696,0.9337822671156005,0.9078947368421052,0.9337822671156005,0.9263888888888888,0.9460105112279021,0.8888888888888886,0.9120000000000003,0.956521739130435,0.9223943505749251
11.0,0.9725335320252454,0.9958677685950408,0.6958570075757576,0.8931830381105745,0.8544891640866871,0.8931830381105745,0.882275132275132,0.924510272336359,0.7407407407407405,0.8613333333333337,0.9130434782608696,0.8944430066181092
12.0,0.9725335320252454,0.9958677685950408,0.6958570075757576,0.8931830381105745,0.8544891640866871,0.8931830381105745,0.882275132275132,0.924510272336359,0.7407407407407405,0.8613333333333337,0.9130434782608696,0.8944430066181092
13.0,0.9673048571218831,0.989939984258166,0.6958570075757576,0.8931830381105745,0.8544891640866871,0.8931830381105745,0.882275132275132,0.924510272336359,0.7407407407407405,0.8613333333333337,0.9130434782608696,0.8944430066181092
14.0,0.9560571262251175,0.9835118025422034,0.6378689236111112,0.8931830381105745,0.8544891640866871,0.8931830381105745,0.882275132275132,0.9008048807379908,0.7407407407407405,0.8613333333333337,0.8593350383631713,0.8624986135246054
15.0,0.9560571262251175,0.9835118025422034,0.6378689236111112,0.8931830381105745,0.8544891640866871,0.8931830381105745,0.882275132275132,0.9008048807379908,0.7407407407407405,0.8613333333333337,0.8593350383631713,0.8624986135246054
16.0,0.9427785550275465,0.9758876800418761,0.5740820312500001,0.8336375022365361,0.7768083309878974,0.8336375022365361,0.8192554799697657,0.846210645541749,0.5925925925925923,0.7830303030303035,0.7932323431044658,0.8249986738061446
17.0,0.9356899944634294,0.9758876800418761,0.5102951388888888,0.8336375022365361,0.7768083309878974,0.8336375022365361,0.8192554799697657,0.8170309681092747,0.5925925925925923,0.7830303030303035,0.7932323431044658,0.7837487401158373
18.0,0.9204755230087401,0.9583041182393197,0.5102951388888888,0.7502737520128825,0.6658357122753407,0.7502737520128825,0.7282270933064581,0.7878512906768007,0.5925925925925923,0.6711688311688316,0.7211203119131507,0.74249880642553
19.0,0.9204755230087401,0.9583041182393197,0.5102951388888888,0.7502737520128825,0.6658357122753407,0.7502737520128825,0.7282270933064581,0.7878512906768007,0.5925925925925923,0.6711688311688316,0.7211203119131507,0.74249880642553
20.0,0.9204755230087401,0.9583041182393197,0.5102951388888888,0.7502737520128825,0.6658357122753407,0.7502737520128825,0.7282270933064581,0.7878512906768007,0.5925925925925923,0.6711688311688316,0.7211203119131507,0.74249880642553
21.0,0.9111777904530968,0.9476562947033271,0.5102951388888888,0.625228126677402,0.44389047485022703,0.625228126677402,0.5825816746451665,0.7878512906768007,0.5925925925925923,0.4474458874458877,0.7211203119131507,0.74249880642553
22.0,0.9111777904530968,0.9476562947033271,0.5102951388888888,0.625228126677402,0.44389047485022703,0.625228126677402,0.5825816746451665,0.7878512906768007,0.5925925925925923,0.4474458874458877,0.7211203119131507,0.74249880642553
23.0,0.9111777904530968,0.9476562947033271,0.5102951388888888,0.625228126677402,0.44389047485022703,0.625228126677402,0.5825816746451665,0.7878512906768007,0.5925925925925923,0.4474458874458877,0.7211203119131507,0.74249880642553
24.0,0.9111777904530968,0.9476562947033271,0.5102951388888888,0.625228126677402,0.44389047485022703,0.625228126677402,0.5825816746451665,0.7878512906768007,0.5925925925925923,0.4474458874458877,0.7211203119131507,0.74249880642553
25.0,0.9111777904530968,0.9476562947033271,0.5102951388888888,0.625228126677402,0.44389047485022703,0.625228126677402,0.5825816746451665,0.7878512906768007,0.5925925925925923,0.4474458874458877,0.7211203119131507,0.74249880642553
27.0,0.9111777904530968,0.9476562947033271,0.5102951388888888,0.625228126677402,0.44389047485022703,0.625228126677402,0.5825816746451665,0.7878512906768007,0.5925925925925923,0.4474458874458877,0.7211203119131507,0.74249880642553
28.0,0.9111777904530968,0.9476562947033271,0.5102951388888888,0.625228126677402,0.44389047485022703,0.625228126677402,0.5825816746451665,0.7878512906768007,0.5925925925925923,0.4474458874458877,0.7211203119131507,0.74249880642553
29.0,0.9111777904530968,0.9476562947033271,0.5102951388888888,0.625228126677402,0.44389047485022703,0.625228126677402,0.5825816746451665,0.7878512906768007,0.5925925925925923,0.4474458874458877,0.7211203119131507,0.74249880642553
30.0,0.8991886089997663,0.9476562947033271,0.408236111111111,0.625228126677402,0.44389047485022703,0.625228126677402,0.5825816746451665,0.7878512906768007,0.5925925925925923,0.4474458874458877,0.7211203119131507,0.74249880642553
31.0,0.8866998783192139,0.9476562947033271,0.2721574074074073,0.625228126677402,0.44389047485022703,0.625228126677402,0.5825816746451665,0.7878512906768007,0.5925925925925923,0.4474458874458877,0.7211203119131507,0.74249880642553
32.0,0.8866998783192139,0.9476562947033271,0.2721574074074073,0.625228126677402,0.44389047485022703,0.625228126677402,0.5825816746451665,0.7878512906768007,0.5925925925925923,0.4474458874458877,0.7211203119131507,0.74249880642553
33.0,0.8866998783192139,0.9476562947033271,0.2721574074074073,0.625228126677402,0.44389047485022703,0.625228126677402,0.5825816746451665,0.7878512906768007,0.5925925925925923,0.4474458874458877,0.7211203119131507,0.74249880642553
36.0,0.8866998783192139,0.9476562947033271,0.2721574074074073,0.625228126677402,0.44389047485022703,0.625228126677402,0.5825816746451665,0.7878512906768007,0.5925925925925923,0.4474458874458877,0.7211203119131507,0.74249880642553
37.0,0.8866998783192139,0.9476562947033271,0.2721574074074073,0.625228126677402,0.44389047485022703,0.625228126677402,0.5825816746451665,0.7878512906768007,0.5925925925925923,0.4474458874458877,0.7211203119131507,0.74249880642553
38.0,0.8866998783192139,0.9476562947033271,0.2721574074074073,0.625228126677402,0.44389047485022703,0.625228126677402,0.5825816746451665,0.7878512906768007,0.5925925925925923,0.4474458874458877,0.7211203119131507,0.74249880642553
39.0,0.8866998783192139,0.9476562947033271,0.2721574074074073,0.625228126677402,0.44389047485022703,0.625228126677402,0.5825816746451665,0.7878512906768007,0.5925925925925923,0.4474458874458877,0.7211203119131507,0.74249880642553
40.0,0.8866998783192139,0.9476562947033271,0.2721574074074073,0.625228126677402,0.44389047485022703,0.625228126677402,0.5825816746451665,0.7878512906768007,0.5925925925925923,0.4474458874458877,0.7211203119131507,0.74249880642553
41.0,0.8866998783192139,0.9476562947033271,0.2721574074074073,0.625228126677402,0.44389047485022703,0.625228126677402,0.5825816746451665,0.7878512906768007,0.5925925925925923,0.4474458874458877,0.7211203119131507,0.74249880642553
42.0,0.8866998783192139,0.9476562947033271,0.2721574074074073,0.625228126677402,0.44389047485022703,0.625228126677402,0.5825816746451665,0.7878512906768007,0.5925925925925923,0.4474458874458877,0.7211203119131507,0.74249880642553
43.0,0.8866998783192139,0.9476562947033271,0.2721574074074073,0.625228126677402,0.44389047485022703,0.625228126677402,0.5825816746451665,0.7878512906768007,0.5925925925925923,0.4474458874458877,0.7211203119131507,0.74249880642553
44.0,0.8866998783192139,0.9476562947033271,0.2721574074074073,0.625228126677402,0.44389047485022703,0.625228126677402,0.5825816746451665,0.7878512906768007,0.5925925925925923,0.4474458874458877,0.7211203119131507,0.74249880642553
45.0,0.8866998783192139,0.9476562947033271,0.2721574074074073,0.625228126677402,0.44389047485022703,0.625228126677402,0.5825816746451665,0.7878512906768007,0.5925925925925923,0.4474458874458877,0.7211203119131507,0.74249880642553
47.0,0.8866998783192139,0.9476562947033271,0.2721574074074073,0.625228126677402,0.44389047485022703,0.625228126677402,0.5825816746451665,0.7878512906768007,0.5925925925925923,0.4474458874458877,0.7211203119131507,0.74249880642553
48.0,0.8866998783192139,0.9476562947033271,0.2721574074074073,0.625228126677402,0.44389047485022703,0.625228126677402,0.5825816746451665,0.7878512906768007,0.5925925925925923,0.4474458874458877,0.7211203119131507,0.74249880642553
50.0,0.8866998783192139,0.9476562947033271,0.2721574074074073,0.625228126677402,0.44389047485022703,0.625228126677402,0.5825816746451665,0.7878512906768007,0.5925925925925923,0.4474458874458877,0.7211203119131507,0.74249880642553
52.0,0.866995436578787,0.9256177762218546,0.2721574074074073,0.625228126677402,0.44389047485022703,0.625228126677402,0.5825816746451665,0.7878512906768007,0.5925925925925923,0.4474458874458877,0.7211203119131507,0.74249880642553
54.0,0.866995436578787,0.9256177762218546,0.2721574074074073,0.625228126677402,0.44389047485022703,0.625228126677402,0.5825816746451665,0.7878512906768007,0.5925925925925923,0.4474458874458877,0.7211203119131507,0.74249880642553
55.0,0.866995436578787,0.9256177762218546,0.2721574074074073,0.625228126677402,0.44389047485022703,0.625228126677402,0.5825816746451665,0.7878512906768007,0.5925925925925923,0.4474458874458877,0.7211203119131507,0.74249880642553
56.0,0.866995436578787,0.9256177762218546,0.2721574074074073,0.625228126677402,0.44389047485022703,0.625228126677402,0.5825816746451665,0.7878512906768007,0.5925925925925923,0.4474458874458877,0.7211203119131507,0.74249880642553
57.0,0.866995436578787,0.9256177762218546,0.2721574074074073,0.625228126677402,0.44389047485022703,0.625228126677402,0.5825816746451665,0.7878512906768007,0.5925925925925923,0.4474458874458877,0.7211203119131507,0.74249880642553
58.0,0.866995436578787,0.9256177762218546,0.2721574074074073,0.625228126677402,0.44389047485022703,0.625228126677402,0.5825816746451665,0.7878512906768007,0.5925925925925923,0.4474458874458877,0.7211203119131507,0.74249880642553
59.0,0.866995436578787,0.9256177762218546,0.2721574074074073,0.625228126677402,0.44389047485022703,0.625228126677402,0.5825816746451665,0.7878512906768007,0.5925925925925923,0.4474458874458877,0.7211203119131507,0.74249880642553
60.0,0.8414955707970578,0.8966922207149216,0.2721574074074073,0.625228126677402,0.44389047485022703,0.625228126677402,0.5825816746451665,0.6893698793422007,0.5925925925925923,0.4474458874458877,0.5408402339348631,0.63642754836474
63.0,0.8414955707970578,0.8966922207149216,0.2721574074074073,0.625228126677402,0.44389047485022703,0.625228126677402,0.5825816746451665,0.6893698793422007,0.5925925925925923,0.4474458874458877,0.5408402339348631,0.63642754836474
65.0,0.8414955707970578,0.8966922207149216,0.2721574074074073,0.625228126677402,0.44389047485022703,0.625228126677402,0.5825816746451665,0.6893698793422007,0.5925925925925923,0.4474458874458877,0.5408402339348631,0.63642754836474
66.0,0.8414955707970578,0.8966922207149216,0.2721574074074073,0.625228126677402,0.44389047485022703,0.625228126677402,0.5825816746451665,0.6893698793422007,0.5925925925925923,0.4474458874458877,0.5408402339348631,0.63642754836474
70.0,0.8414955707970578,0.8966922207149216,0.2721574074074073,0.625228126677402,0.44389047485022703,0.625228126677402,0.5825816746451665,0.6893698793422007,0.5925925925925923,0.4474458874458877,0.5408402339348631,0.63642754836474
