times,population,R0,R1,R2,R3
0.0,1.0,1.0,1.0,1.0,1.0
41.0,0.9963768115942037,0.9411764705882352,0.9473684210526316,0.9824561403508775,0.9838709677419355
51.0,0.9927536231884064,0.8823529411764706,0.8947368421052634,0.9824561403508775,0.9677419354838706
71.0,0.9891304347826091,0.8823529411764706,0.8947368421052634,0.9824561403508775,0.9516129032258066
77.0,0.9855072463768124,0.8823529411764706,0.8421052631578948,0.9649122807017545,0.9354838709677415
110.0,0.9818840579710151,0.8235294117647056,0.7894736842105264,0.9649122807017545,0.9354838709677415
131.0,0.9782608695652181,0.7647058823529411,0.7894736842105264,0.9473684210526316,0.9193548387096774
140.0,0.9746376811594206,0.7058823529411764,0.7894736842105264,0.9298245614035088,0.9193548387096774
179.0,0.9710144927536234,0.6470588235294118,0.7368421052631579,0.9298245614035088,0.9032258064516132
186.0,0.9673913043478266,0.6470588235294118,0.7368421052631579,0.9298245614035088,0.9032258064516132
191.0,0.9637681159420294,0.5882352941176472,0.6842105263157896,0.9298245614035088,0.9032258064516132
198.0,0.9601449275362322,0.5882352941176472,0.6842105263157896,0.9298245614035088,0.9032258064516132
216.0,0.956521739130435,0.5882352941176472,0.6315789473684212,0.912280701754386,0.8870967741935485
223.0,0.9528985507246382,0.5294117647058824,0.5789473684210528,0.912280701754386,0.8709677419354839
264.0,0.9492753623188407,0.47058823529411753,0.5263157894736844,0.894736842105263,0.8548387096774194
304.0,0.9456521739130441,0.47058823529411753,0.5263157894736844,0.894736842105263,0.8548387096774194
321.0,0.9420289855072467,0.47058823529411753,0.5263157894736844,0.8771929824561402,0.8548387096774194
326.0,0.9384057971014493,0.47058823529411753,0.5263157894736844,0.8596491228070173,0.8387096774193549
334.0,0.9347826086956524,0.41176470588235287,0.473684210526316,0.8596491228070173,0.8225806451612901
348.0,0.9311594202898558,0.41176470588235287,0.4210526315789474,0.8421052631578948,0.8064516129032256
388.0,0.9275362318840582,0.3529411764705882,0.368421052631579,0.8421052631578948,0.8064516129032256
400.0,0.923913043478261,0.2941176470588235,0.31578947368421056,0.8245614035087717,0.790322580645161
460.0,0.9202898550724642,0.2941176470588235,0.31578947368421056,0.8245614035087717,0.7741935483870969
515.0,0.9166666666666672,0.2941176470588235,0.31578947368421056,0.8245614035087717,0.7741935483870969
533.0,0.9166666666666672,0.2941176470588235,0.31578947368421056,0.8245614035087717,0.7741935483870969
549.0,0.9130291005291006,0.2352941176470588,0.26315789473684215,0.8070175438596491,0.758064516129032
552.0,0.9093915343915344,0.2352941176470588,0.26315789473684215,0.8070175438596491,0.758064516129032
597.0,0.9057539682539685,0.2352941176470588,0.26315789473684215,0.7894736842105261,0.7419354838709677
611.0,0.9021164021164028,0.2352941176470588,0.26315789473684215,0.7894736842105261,0.7419354838709677
673.0,0.8984788359788366,0.2352941176470588,0.26315789473684215,0.7719298245614034,0.7419354838709677
694.0,0.89484126984127,0.2352941176470588,0.26315789473684215,0.7543859649122806,0.7419354838709677
732.0,0.89484126984127,0.2352941176470588,0.26315789473684215,0.7543859649122806,0.7419354838709677
733.0,0.8911888564949789,0.2352941176470588,0.26315789473684215,0.7368421052631579,0.7254480286738351
737.0,0.8911888564949789,0.2352941176470588,0.26315789473684215,0.7368421052631579,0.7254480286738351
750.0,0.8875214126410906,0.2352941176470588,0.26315789473684215,0.7192982456140351,0.7254480286738351
762.0,0.8838539687872013,0.2352941176470588,0.26315789473684215,0.7017543859649121,0.7254480286738351
769.0,0.8801865249333126,0.2352941176470588,0.26315789473684215,0.6842105263157893,0.7254480286738351
786.0,0.8765190810794242,0.2352941176470588,0.26315789473684215,0.6842105263157893,0.7254480286738351
788.0,0.8765190810794242,0.2352941176470588,0.26315789473684215,0.6842105263157893,0.7254480286738351
790.0,0.8728362277975779,0.2352941176470588,0.26315789473684215,0.6842105263157893,0.7085771442860715
797.0,0.8691533745157317,0.2352941176470588,0.26315789473684215,0.6662049861495843,0.691706259898308
799.0,0.8654705212338849,0.2352941176470588,0.26315789473684215,0.6481994459833793,0.6748353755105443
837.0,0.8654705212338849,0.2352941176470588,0.26315789473684215,0.6481994459833793,0.6748353755105443
839.0,0.8654705212338849,0.2352941176470588,0.26315789473684215,0.6481994459833793,0.6748353755105443
850.0,0.8617560554775167,0.2352941176470588,0.26315789473684215,0.6481994459833793,0.6748353755105443
853.0,0.8580415897211479,0.2352941176470588,0.26315789473684215,0.6296794618124258,0.6575319043436072
859.0,0.8543271239647796,0.17647058823529413,0.26315789473684215,0.6296794618124258,0.6402284331766702
877.0,0.8543271239647796,0.17647058823529413,0.26315789473684215,0.6296794618124258,0.6402284331766702
890.0,0.850596437833929,0.17647058823529413,0.26315789473684215,0.611159477641472,0.6229249620097332
901.0,0.850596437833929,0.17647058823529413,0.26315789473684215,0.611159477641472,0.6229249620097332
904.0,0.8468493169624141,0.17647058823529413,0.26315789473684215,0.611159477641472,0.6229249620097332
930.0,0.8431021960908986,0.17647058823529413,0.26315789473684215,0.611159477641472,0.6056214908427962
939.0,0.8431021960908986,0.17647058823529413,0.26315789473684215,0.611159477641472,0.6056214908427962
943.0,0.8393383470012075,0.17647058823529413,0.26315789473684215,0.5926394934705184,0.5883180196758593
974.0,0.8355744979115157,0.17647058823529413,0.26315789473684215,0.5741195092995647,0.5710145485089221
980.0,0.8318106488218241,0.17647058823529413,0.26315789473684215,0.5741195092995647,0.5537110773419851
994.0,0.8318106488218241,0.17647058823529413,0.26315789473684215,0.5741195092995647,0.5537110773419851
999.0,0.8280296913271792,0.17647058823529413,0.26315789473684215,0.555599525128611,0.5537110773419851
1012.0,0.8242487338325343,0.17647058823529413,0.26315789473684215,0.5370795409576573,0.5537110773419851
1030.0,0.8242487338325343,0.17647058823529413,0.26315789473684215,0.5370795409576573,0.5537110773419851
