times,population,R0,R1,R2,R3,R4
0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.9991311902693312,0.9977220956719819,0.9954337899543376,0.9971988795518211,0.9911504424778754,1.0
2.0,0.9982608669328604,0.9977220956719819,0.9954337899543376,0.9971988795518211,0.9911504424778754,0.9985915492957743
3.0,0.9982608669328604,0.9977220956719819,0.9954337899543376,0.9971988795518211,0.9911504424778754,0.9985915492957743
4.0,0.9982608669328604,0.9977220956719819,0.9954337899543376,0.9971988795518211,0.9911504424778754,0.9985915492957743
7.0,0.9956430499741206,0.9931558618245131,0.9908675799086758,0.9943977591036419,0.9823008849557517,0.9971791142896977
9.0,0.9947704443212075,0.9908727449007788,0.9863013698630139,0.9915966386554623,0.9823008849557517,0.9971791142896977
10.0,0.9947704443212075,0.9908727449007788,0.9863013698630139,0.9915966386554623,0.9823008849557517,0.9971791142896977
11.0,0.9947704443212075,0.9908727449007788,0.9863013698630139,0.9915966386554623,0.9823008849557517,0.9971791142896977
13.0,0.9930221658601864,0.9908727449007788,0.9863013698630139,0.9915966386554623,0.9823008849557517,0.9943502373697268
14.0,0.9903997481686541,0.984007575767517,0.981713921631093,0.9859785273882924,0.9733708769106989,0.9943502373697268
15.0,0.9895256089381435,0.9817191860564299,0.9771264733991726,0.9831694717547075,0.9644408688656471,0.9943502373697268
16.0,0.9886514697076328,0.9794307963453425,0.9725390251672511,0.9803604161211229,0.9555108608205942,0.9943502373697268
17.0,0.9877773304771212,0.9771424066342557,0.9725390251672511,0.9775513604875383,0.9555108608205942,0.9943502373697268
18.0,0.9851502631088308,0.9725656272120813,0.9725390251672511,0.9719332492203688,0.9555108608205942,0.9929317634219809
19.0,0.9851502631088308,0.9725656272120813,0.9725390251672511,0.9719332492203688,0.9555108608205942,0.9929317634219809
20.0,0.983397326697605,0.9702772375009937,0.9725390251672511,0.9691241935867839,0.9555108608205942,0.9915112601838951
24.0,0.9825208584919924,0.9702772375009937,0.9725390251672511,0.9691241935867839,0.9555108608205942,0.9900907569458096
25.0,0.9807679220807666,0.967988847789906,0.9725390251672511,0.9663151379531983,0.9555108608205942,0.9886702537077238
26.0,0.9798898845498077,0.96568958686879,0.9679078869521691,0.9634896550936867,0.946580852775542,0.9886702537077238
27.0,0.9798898845498077,0.96568958686879,0.9679078869521691,0.9634896550936867,0.946580852775542,0.9886702537077238
35.0,0.9790110595412429,0.96568958686879,0.9679078869521691,0.9634896550936867,0.946580852775542,0.9872497504696376
38.0,0.9790110595412429,0.96568958686879,0.9679078869521691,0.9634896550936867,0.946580852775542,0.9872497504696376
39.0,0.9781306539121595,0.9633848384514424,0.9679078869521691,0.9606558619904693,0.946580852775542,0.9872497504696376
40.0,0.9781306539121595,0.9633848384514424,0.9679078869521691,0.9606558619904693,0.946580852775542,0.9872497504696376
41.0,0.9781306539121595,0.9633848384514424,0.9679078869521691,0.9606558619904693,0.946580852775542,0.9872497504696376
42.0,0.9772454678000217,0.961063429202162,0.9632320034403233,0.9578052511240287,0.9375657970348227,0.9872497504696376
44.0,0.976359479161943,0.961063429202162,0.9632320034403233,0.9578052511240287,0.9375657970348227,0.9858168771017569
46.0,0.9745875018857871,0.9564206107036013,0.9585561199284771,0.952104029391148,0.9285507412941035,0.9858168771017569
47.0,0.9736990903070405,0.9540878775067633,0.9585561199284771,0.9492362461700907,0.9285507412941035,0.9858168771017569
49.0,0.9736990903070405,0.9540878775067633,0.9585561199284771,0.9492362461700907,0.9285507412941035,0.9858168771017569
52.0,0.9728057883893276,0.9517379073651208,0.953857315419024,0.9463422332244499,0.9285507412941035,0.9858168771017569
53.0,0.9728057883893276,0.9517379073651208,0.953857315419024,0.9463422332244499,0.9285507412941035,0.9858168771017569
54.0,0.9728057883893276,0.9517379073651208,0.953857315419024,0.9463422332244499,0.9285507412941035,0.9858168771017569
55.0,0.9728057883893276,0.9517379073651208,0.953857315419024,0.9463422332244499,0.9285507412941035,0.9858168771017569
