times,population,R0,R1,R2,R3,R4,R5,R6
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
41.0,0.9963768115942037,0.9705882352941175,1.0,0.9824561403508775,1.0,1.0,1.0,1.0
51.0,0.9927536231884064,0.9411764705882352,1.0,0.9824561403508775,1.0,1.0,1.0,1.0
71.0,0.9891304347826091,0.9117647058823528,1.0,0.9824561403508775,1.0,0.9929577464788732,1.0,1.0
77.0,0.9855072463768124,0.8823529411764706,1.0,0.9649122807017545,1.0,0.9859154929577459,1.0,1.0
110.0,0.9818840579710151,0.8823529411764706,1.0,0.9649122807017545,0.982142857142857,0.9788732394366193,1.0,1.0
131.0,0.9782608695652181,0.8529411764705882,1.0,0.9473684210526316,0.982142857142857,0.9718309859154932,1.0,1.0
140.0,0.9746376811594206,0.8529411764705882,1.0,0.9298245614035088,0.964285714285714,0.9718309859154932,1.0,1.0
179.0,0.9710144927536234,0.8235294117647056,1.0,0.9298245614035088,0.964285714285714,0.9647887323943662,1.0,1.0
186.0,0.9673913043478266,0.8235294117647056,1.0,0.9298245614035088,0.9464285714285712,0.9577464788732396,1.0,1.0
191.0,0.9637681159420294,0.8235294117647056,1.0,0.9298245614035088,0.9464285714285712,0.9507042253521127,1.0,1.0
198.0,0.9601449275362322,0.8235294117647056,1.0,0.9298245614035088,0.9464285714285712,0.9507042253521127,1.0,0.9918699186991876
216.0,0.956521739130435,0.7941176470588235,1.0,0.912280701754386,0.9464285714285712,0.9436619718309855,1.0,0.9918699186991876
223.0,0.9528985507246382,0.7647058823529411,1.0,0.912280701754386,0.9464285714285712,0.936619718309859,1.0,0.9918699186991876
264.0,0.9492753623188407,0.7352941176470585,1.0,0.894736842105263,0.9464285714285712,0.929577464788732,1.0,0.9918699186991876
304.0,0.9456521739130441,0.7352941176470585,1.0,0.894736842105263,0.9285714285714284,0.929577464788732,1.0,0.9837398373983747
321.0,0.9420289855072467,0.7352941176470585,1.0,0.8771929824561402,0.9107142857142853,0.9225352112676052,1.0,0.9837398373983747
326.0,0.9384057971014493,0.7352941176470585,1.0,0.8596491228070173,0.9107142857142853,0.9154929577464785,1.0,0.9837398373983747
334.0,0.9347826086956524,0.7058823529411764,1.0,0.8596491228070173,0.9107142857142853,0.9084507042253518,1.0,0.9837398373983747
348.0,0.9311594202898558,0.6764705882352939,1.0,0.8421052631578948,0.9107142857142853,0.901408450704225,1.0,0.9837398373983747
388.0,0.9275362318840582,0.6764705882352939,0.9818181818181817,0.8421052631578948,0.9107142857142853,0.901408450704225,1.0,0.9837398373983747
400.0,0.923913043478261,0.6470588235294118,0.9818181818181817,0.8245614035087717,0.9107142857142853,0.8943661971830984,1.0,0.9837398373983747
460.0,0.9202898550724642,0.6176470588235293,0.9818181818181817,0.8245614035087717,0.9107142857142853,0.8873239436619716,1.0,0.9837398373983747
515.0,0.9166666666666672,0.6176470588235293,0.9818181818181817,0.8245614035087717,0.9107142857142853,0.8873239436619716,1.0,0.9756097560975612
533.0,0.9166666666666672,0.6176470588235293,0.9818181818181817,0.8245614035087717,0.9107142857142853,0.8873239436619716,1.0,0.9756097560975612
549.0,0.9130291005291006,0.5882352941176469,0.9818181818181817,0.8070175438596491,0.9107142857142853,0.8802253521126757,1.0,0.9756097560975612
552.0,0.9093915343915344,0.5882352941176469,0.9818181818181817,0.8070175438596491,0.8928571428571423,0.8731267605633795,1.0,0.9756097560975612
597.0,0.9057539682539685,0.5882352941176469,0.9818181818181817,0.7894736842105261,0.8928571428571423,0.8660281690140842,1.0,0.9756097560975612
611.0,0.9021164021164028,0.5882352941176469,0.9818181818181817,0.7894736842105261,0.8749999999999996,0.8589295774647885,1.0,0.9756097560975612
673.0,0.8984788359788366,0.5882352941176469,0.9818181818181817,0.7719298245614034,0.857142857142857,0.8589295774647885,1.0,0.9674796747967486
694.0,0.89484126984127,0.5882352941176469,0.9818181818181817,0.7543859649122806,0.857142857142857,0.8518309859154923,1.0,0.9674796747967486
732.0,0.89484126984127,0.5882352941176469,0.9818181818181817,0.7543859649122806,0.857142857142857,0.8518309859154923,1.0,0.9674796747967486
733.0,0.8911888564949789,0.5882352941176469,0.9818181818181817,0.7368421052631579,0.857142857142857,0.8446727423363707,1.0,0.9674796747967486
737.0,0.8911888564949789,0.5882352941176469,0.9818181818181817,0.7368421052631579,0.857142857142857,0.8446727423363707,1.0,0.9674796747967486
750.0,0.8875214126410906,0.5882352941176469,0.9818181818181817,0.7192982456140351,0.8389057750759878,0.8374533171881963,1.0,0.9674796747967486
762.0,0.8838539687872013,0.5882352941176469,0.9818181818181817,0.7017543859649121,0.8206686930091184,0.8302338920400224,1.0,0.9674796747967486
769.0,0.8801865249333126,0.5882352941176469,0.9818181818181817,0.6842105263157893,0.8024316109422491,0.8230144668918483,1.0,0.9674796747967486
786.0,0.8765190810794242,0.5882352941176469,0.9818181818181817,0.6842105263157893,0.7841945288753799,0.8157950417436742,1.0,0.9674796747967486
788.0,0.8765190810794242,0.5882352941176469,0.9818181818181817,0.6842105263157893,0.7841945288753799,0.8157950417436742,1.0,0.9674796747967486
790.0,0.8728362277975779,0.5588235294117645,0.9818181818181817,0.6842105263157893,0.7841945288753799,0.8085756165954997,1.0,0.9674796747967486
797.0,0.8691533745157317,0.5294117647058821,0.9818181818181817,0.6662049861495843,0.7841945288753799,0.8085756165954997,1.0,0.9592806945018607
799.0,0.8654705212338849,0.5294117647058821,0.9818181818181817,0.6481994459833793,0.7841945288753799,0.8013561914473257,1.0,0.9592806945018607
837.0,0.8654705212338849,0.5294117647058821,0.9818181818181817,0.6481994459833793,0.7841945288753799,0.8013561914473257,1.0,0.9592806945018607
839.0,0.8654705212338849,0.5294117647058821,0.9818181818181817,0.6481994459833793,0.7841945288753799,0.8013561914473257,1.0,0.9592806945018607
850.0,0.8617560554775167,0.5294117647058821,0.9818181818181817,0.6481994459833793,0.7655232305688232,0.7940711351614405,1.0,0.9592806945018607
853.0,0.8580415897211479,0.5294117647058821,0.9818181818181817,0.6296794618124258,0.7655232305688232,0.7867860788755561,1.0,0.9592806945018607
859.0,0.8543271239647796,0.5294117647058821,0.9818181818181817,0.6296794618124258,0.7655232305688232,0.7867860788755561,1.0,0.9592806945018607
877.0,0.8543271239647796,0.5294117647058821,0.9818181818181817,0.6296794618124258,0.7655232305688232,0.7867860788755561,1.0,0.9592806945018607
890.0,0.850596437833929,0.4982698961937714,0.9818181818181817,0.611159477641472,0.7655232305688232,0.7795010225896708,1.0,0.9592806945018607
901.0,0.850596437833929,0.4982698961937714,0.9818181818181817,0.611159477641472,0.7655232305688232,0.7795010225896708,1.0,0.9592806945018607
904.0,0.8468493169624141,0.4982698961937714,0.9818181818181817,0.611159477641472,0.7458944297850073,0.7722159663037861,1.0,0.9592806945018607
930.0,0.8431021960908986,0.4671280276816607,0.9818181818181817,0.611159477641472,0.7458944297850073,0.7649309100179013,1.0,0.9592806945018607
939.0,0.8431021960908986,0.4671280276816607,0.9818181818181817,0.611159477641472,0.7458944297850073,0.7649309100179013,1.0,0.9592806945018607
943.0,0.8393383470012075,0.4671280276816607,0.9818181818181817,0.5926394934705184,0.7458944297850073,0.7576458537320166,1.0,0.9592806945018607
974.0,0.8355744979115157,0.4671280276816607,0.9818181818181817,0.5741195092995647,0.7458944297850073,0.750360797446132,1.0,0.9592806945018607
980.0,0.8318106488218241,0.4359861591695499,0.9818181818181817,0.5741195092995647,0.7458944297850073,0.7430757411602469,1.0,0.9592806945018607
994.0,0.8318106488218241,0.4359861591695499,0.9818181818181817,0.5741195092995647,0.7458944297850073,0.7430757411602469,1.0,0.9592806945018607
999.0,0.8280296913271792,0.4359861591695499,0.9818181818181817,0.555599525128611,0.7262656290011913,0.7430757411602469,1.0,0.9507156883009514
1012.0,0.8242487338325343,0.4359861591695499,0.9818181818181817,0.5370795409576573,0.7262656290011913,0.7430757411602469,1.0,0.9507156883009514
1030.0,0.8242487338325343,0.4359861591695499,0.9818181818181817,0.5370795409576573,0.7262656290011913,0.7430757411602469,1.0,0.9507156883009514
1067.0,0.8242487338325343,0.4359861591695499,0.9818181818181817,0.5370795409576573,0.7262656290011913,0.7430757411602469,1.0,0.9507156883009514
1077.0,0.820432767472198,0.40484429065743927,0.9818181818181817,0.5370795409576573,0.7262656290011913,0.735718555604205,1.0,0.9507156883009514
1080.0,0.8166168011118622,0.40484429065743927,0.9818181818181817,0.5370795409576573,0.7262656290011913,0.735718555604205,1.0,0.9420728184073058
1083.0,0.8128008347515269,0.37370242214532856,0.9818181818181817,0.5370795409576573,0.7262656290011913,0.7283613700481625,1.0,0.9420728184073058
1084.0,0.8128008347515269,0.37370242214532856,0.9818181818181817,0.5370795409576573,0.7262656290011913,0.7283613700481625,1.0,0.9420728184073058
1149.0,0.8128008347515269,0.37370242214532856,0.9818181818181817,0.5370795409576573,0.7262656290011913,0.7283613700481625,1.0,0.9420728184073058
1152.0,0.8089486980939364,0.37370242214532856,0.9818181818181817,0.5185595567867035,0.7060915837511582,0.7209291111701198,1.0,0.9420728184073058
1153.0,0.8089486980939364,0.37370242214532856,0.9818181818181817,0.5185595567867035,0.7060915837511582,0.7209291111701198,1.0,0.9420728184073058
1165.0,0.8050781301604726,0.37370242214532856,0.9818181818181817,0.5185595567867035,0.6859175385011254,0.7134194329287644,1.0,0.9420728184073058
1170.0,0.8012075622270086,0.37370242214532856,0.9818181818181817,0.5000395726157499,0.6859175385011254,0.705909754687409,1.0,0.9420728184073058
1191.0,0.7934664263600815,0.3114186851211072,0.9632933104631217,0.4815195884447962,0.6859175385011254,0.6908903982046983,1.0,0.9420728184073058
1212.0,0.7895958584266172,0.3114186851211072,0.9632933104631217,0.4815195884447962,0.6859175385011254,0.6908903982046983,1.0,0.933349921940571
1216.0,0.7895958584266172,0.3114186851211072,0.9632933104631217,0.4815195884447962,0.6859175385011254,0.6908903982046983,1.0,0.933349921940571
1230.0,0.7895958584266172,0.3114186851211072,0.9632933104631217,0.4815195884447962,0.6859175385011254,0.6908903982046983,1.0,0.933349921940571
1234.0,0.7895958584266172,0.3114186851211072,0.9632933104631217,0.4815195884447962,0.6859175385011254,0.6908903982046983,1.0,0.933349921940571
1235.0,0.7856478791344843,0.3114186851211072,0.9632933104631217,0.4815195884447962,0.6651321585465457,0.6908903982046983,1.0,0.9244608750649466
1250.0,0.7856478791344843,0.3114186851211072,0.9632933104631217,0.4815195884447962,0.6651321585465457,0.6908903982046983,1.0,0.9244608750649466
1271.0,0.7856478791344843,0.3114186851211072,0.9632933104631217,0.4815195884447962,0.6651321585465457,0.6908903982046983,1.0,0.9244608750649466
1293.0,0.7856478791344843,0.3114186851211072,0.9632933104631217,0.4815195884447962,0.6651321585465457,0.6908903982046983,1.0,0.9244608750649466
