times,population,R0,R1,R2,R3,R4,R5,R6
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.9840000000000001,0.9557522123893805,0.9891304347826082,0.9705882352941179,0.9806451612903225,0.9899999999999994,1.0,0.9947916666666667
2.0,0.9680000000000007,0.9380530973451323,0.9456521739130433,0.960784313725491,0.9612903225806451,0.9899999999999994,0.98936170212766,0.9947916666666667
3.0,0.9620000000000002,0.9115044247787609,0.9347826086956517,0.9411764705882355,0.9419354838709675,0.9899999999999994,0.98936170212766,0.9947916666666667
4.0,0.958,0.9026548672566366,0.923913043478261,0.9411764705882355,0.9354838709677415,0.9899999999999994,0.98936170212766,0.9947916666666667
5.0,0.9540000000000006,0.9026548672566366,0.923913043478261,0.9313725490196082,0.9290322580645161,0.9899999999999994,0.98936170212766,0.9895833333333334
6.0,0.944,0.8761061946902652,0.891304347826087,0.901960784313726,0.9096774193548387,0.9899999999999994,0.98936170212766,0.9843750000000002
7.0,0.932,0.8407079646017697,0.8804347826086958,0.8725490196078434,0.8774193548387098,0.98,0.9787234042553193,0.9791666666666667
10.0,0.9260000000000003,0.8318584070796458,0.8695652173913039,0.8725490196078434,0.8645161290322577,0.98,0.9787234042553193,0.9791666666666667
11.0,0.9180000000000004,0.8141592920353982,0.8586956521739129,0.8725490196078434,0.8516129032258061,0.98,0.9680851063829785,0.9791666666666667
14.0,0.9140000000000007,0.7964601769911502,0.8478260869565216,0.8627450980392164,0.8387096774193545,0.98,0.9680851063829785,0.9791666666666667
16.0,0.9120000000000006,0.7876106194690262,0.8478260869565216,0.8627450980392164,0.8322580645161287,0.98,0.9680851063829785,0.9791666666666667
17.0,0.9080000000000006,0.7876106194690262,0.8478260869565216,0.8627450980392164,0.8322580645161287,0.9699999999999995,0.9680851063829785,0.9739583333333336
18.0,0.9020000000000006,0.7787610619469028,0.8478260869565216,0.8529411764705885,0.8193548387096772,0.9599999999999994,0.9680851063829785,0.9687500000000004
19.0,0.8960000000000001,0.7522123893805309,0.826086956521739,0.8431372549019608,0.806451612903226,0.9599999999999994,0.9680851063829785,0.9687500000000004
20.0,0.8920000000000005,0.7433628318584067,0.8152173913043474,0.8333333333333338,0.7935483870967738,0.9599999999999994,0.9680851063829785,0.9687500000000004
22.0,0.8880000000000002,0.7345132743362832,0.8043478260869568,0.813725490196079,0.7870967741935484,0.9599999999999994,0.9680851063829785,0.9687500000000004
26.0,0.8860000000000003,0.7345132743362832,0.8043478260869568,0.813725490196079,0.7806451612903227,0.9599999999999994,0.9680851063829785,0.9687500000000004
31.0,0.884,0.7256637168141593,0.8043478260869568,0.813725490196079,0.7741935483870965,0.9599999999999994,0.9680851063829785,0.9687500000000004
32.0,0.88,0.7256637168141593,0.793478260869565,0.8039215686274515,0.7612903225806453,0.9599999999999994,0.9680851063829785,0.9687500000000004
33.0,0.8740000000000001,0.707964601769911,0.7826086956521738,0.7941176470588241,0.7612903225806453,0.9599999999999994,0.9680851063829785,0.9583333333333336
34.0,0.8720000000000002,0.6991150442477875,0.7717391304347825,0.7843137254901961,0.7548387096774194,0.9599999999999994,0.9680851063829785,0.9583333333333336
37.0,0.8700000000000003,0.6991150442477875,0.7717391304347825,0.7843137254901961,0.7483870967741933,0.9599999999999994,0.9680851063829785,0.9583333333333336
42.0,0.8680000000000005,0.6991150442477875,0.7717391304347825,0.7843137254901961,0.7483870967741933,0.9599999999999994,0.9574468085106383,0.9583333333333336
46.0,0.8660000000000001,0.6991150442477875,0.7717391304347825,0.7843137254901961,0.7483870967741933,0.9599999999999994,0.9468085106382977,0.9583333333333336
