times,population,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
125.0,0.9948979591836739,0.9827586206896555,1.0,1.0,1.0,0.96875,0.956521739130435,1.0,1.0,1.0,1.0,0.9772727272727274,1.0
269.0,0.9897959183673475,0.9827586206896555,1.0,1.0,0.962962962962963,0.96875,0.956521739130435,1.0,1.0,1.0,1.0,0.9545454545454548,0.9879518072289155
289.0,0.9846938775510209,0.9827586206896555,1.0,1.0,0.962962962962963,0.96875,0.956521739130435,1.0,1.0,1.0,1.0,0.9545454545454548,0.9759036144578314
394.0,0.9795918367346942,0.9827586206896555,1.0,1.0,0.962962962962963,0.96875,0.956521739130435,1.0,1.0,1.0,0.9736842105263158,0.9545454545454548,0.9638554216867463
404.0,0.9744897959183678,0.9827586206896555,1.0,1.0,0.9259259259259257,0.96875,0.956521739130435,1.0,0.9600000000000003,1.0,0.9736842105263158,0.9545454545454548,0.9638554216867463
421.0,0.9693877551020412,0.9827586206896555,1.0,1.0,0.888888888888889,0.96875,0.9130434782608696,1.0,0.9200000000000002,1.0,0.9736842105263158,0.9545454545454548,0.9518072289156624
434.0,0.9642857142857149,0.9827586206896555,1.0,1.0,0.888888888888889,0.96875,0.8695652173913042,1.0,0.9200000000000002,1.0,0.9736842105263158,0.9545454545454548,0.939759036144578
524.0,0.9591836734693882,0.9827586206896555,1.0,1.0,0.888888888888889,0.96875,0.8695652173913042,1.0,0.8800000000000003,0.9615384615384612,0.9473684210526316,0.9545454545454548,0.927710843373494
528.0,0.9540816326530618,0.9827586206896555,1.0,1.0,0.8518518518518517,0.96875,0.8695652173913042,1.0,0.8800000000000003,0.9615384615384612,0.9473684210526316,0.9318181818181821,0.9156626506024093
530.0,0.9489795918367355,0.9827586206896555,1.0,1.0,0.8518518518518517,0.96875,0.8695652173913042,1.0,0.8800000000000003,0.9230769230769231,0.9473684210526316,0.9318181818181821,0.9036144578313247
649.0,0.9438775510204082,0.9827586206896555,1.0,1.0,0.8518518518518517,0.96875,0.8695652173913042,1.0,0.8800000000000003,0.9230769230769231,0.9473684210526316,0.9090909090909092,0.8915662650602411
690.0,0.9387755102040822,0.9827586206896555,1.0,1.0,0.8518518518518517,0.96875,0.8695652173913042,1.0,0.8800000000000003,0.9230769230769231,0.9473684210526316,0.9090909090909092,0.8915662650602411
723.0,0.9336734693877559,0.9827586206896555,1.0,1.0,0.8518518518518517,0.96875,0.8695652173913042,1.0,0.8800000000000003,0.9230769230769231,0.9210526315789473,0.9090909090909092,0.8915662650602411
730.0,0.9285714285714287,0.9827586206896555,1.0,1.0,0.8518518518518517,0.96875,0.8695652173913042,1.0,0.8800000000000003,0.9230769230769231,0.9210526315789473,0.8863636363636364,0.8795180722891561
794.0,0.9234693877551027,0.9827586206896555,1.0,1.0,0.8518518518518517,0.96875,0.826086956521739,1.0,0.8400000000000002,0.9230769230769231,0.8947368421052634,0.8863636363636364,0.867469879518072
796.0,0.918367346938776,0.9655172413793109,1.0,1.0,0.8518518518518517,0.96875,0.7826086956521738,1.0,0.8,0.9230769230769231,0.8947368421052634,0.8863636363636364,0.867469879518072
803.0,0.9132653061224493,0.9655172413793109,1.0,1.0,0.814814814814815,0.96875,0.7826086956521738,1.0,0.8,0.9230769230769231,0.8947368421052634,0.8863636363636364,0.8554216867469877
805.0,0.9081632653061227,0.9655172413793109,1.0,1.0,0.7777777777777778,0.96875,0.7826086956521738,1.0,0.8,0.9230769230769231,0.8947368421052634,0.8863636363636364,0.8433734939759037
880.0,0.903061224489796,0.948275862068966,1.0,1.0,0.7407407407407406,0.96875,0.7391304347826088,1.0,0.8,0.9230769230769231,0.868421052631579,0.8636363636363636,0.8433734939759037
910.0,0.8979591836734694,0.948275862068966,1.0,1.0,0.7407407407407406,0.96875,0.7391304347826088,1.0,0.8,0.8846153846153845,0.868421052631579,0.8636363636363636,0.8433734939759037
958.0,0.8979591836734694,0.948275862068966,1.0,1.0,0.7407407407407406,0.96875,0.7391304347826088,1.0,0.8,0.8846153846153845,0.868421052631579,0.8636363636363636,0.8433734939759037
994.0,0.8928279883381921,0.948275862068966,1.0,1.0,0.7037037037037035,0.96875,0.7391304347826088,1.0,0.8,0.8846153846153845,0.868421052631579,0.8409090909090909,0.8311506897153833
