times,population,R0,R1,R2,R3,R4,R5,R6
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
41.0,0.9963768115942037,0.9838709677419355,1.0,0.9655172413793102,1.0,1.0,1.0,1.0
51.0,0.9927536231884064,0.9677419354838706,0.9875000000000004,0.9310344827586207,1.0,1.0,1.0,1.0
71.0,0.9891304347826091,0.9516129032258066,0.9750000000000003,0.9310344827586207,1.0,0.9929577464788732,1.0,1.0
77.0,0.9855072463768124,0.9354838709677415,0.9625000000000007,0.9310344827586207,1.0,0.9859154929577459,1.0,1.0
110.0,0.9818840579710151,0.9354838709677415,0.9500000000000004,0.9310344827586207,0.982142857142857,0.9788732394366193,1.0,1.0
131.0,0.9782608695652181,0.9193548387096774,0.9375000000000001,0.9310344827586207,0.982142857142857,0.9718309859154932,1.0,1.0
140.0,0.9746376811594206,0.9193548387096774,0.9250000000000008,0.9310344827586207,0.964285714285714,0.9718309859154932,1.0,1.0
179.0,0.9710144927536234,0.9032258064516132,0.9125000000000002,0.896551724137931,0.964285714285714,0.9647887323943662,1.0,1.0
186.0,0.9673913043478266,0.9032258064516132,0.9000000000000004,0.8620689655172411,0.9464285714285712,0.9577464788732396,1.0,1.0
191.0,0.9637681159420294,0.9032258064516132,0.9000000000000004,0.8275862068965517,0.9464285714285712,0.9507042253521127,1.0,1.0
198.0,0.9601449275362322,0.9032258064516132,0.9000000000000004,0.8275862068965517,0.9464285714285712,0.9507042253521127,1.0,1.0
216.0,0.956521739130435,0.8870967741935485,0.8875000000000004,0.8275862068965517,0.9464285714285712,0.9436619718309855,1.0,1.0
223.0,0.9528985507246382,0.8709677419354839,0.8875000000000004,0.793103448275862,0.9464285714285712,0.936619718309859,1.0,1.0
264.0,0.9492753623188407,0.8548387096774194,0.8750000000000007,0.793103448275862,0.9464285714285712,0.929577464788732,1.0,1.0
304.0,0.9456521739130441,0.8548387096774194,0.8625000000000006,0.7586206896551725,0.9285714285714284,0.929577464788732,1.0,1.0
321.0,0.9420289855072467,0.8548387096774194,0.8500000000000005,0.7586206896551725,0.9107142857142853,0.9225352112676052,1.0,1.0
326.0,0.9384057971014493,0.8387096774193549,0.8375,0.7586206896551725,0.9107142857142853,0.9154929577464785,1.0,1.0
334.0,0.9347826086956524,0.8225806451612901,0.8375,0.7241379310344827,0.9107142857142853,0.9084507042253518,1.0,1.0
348.0,0.9311594202898558,0.8064516129032256,0.8375,0.6896551724137929,0.9107142857142853,0.901408450704225,1.0,1.0
388.0,0.9275362318840582,0.8064516129032256,0.8375,0.6551724137931032,0.9107142857142853,0.901408450704225,0.9818181818181817,1.0
400.0,0.923913043478261,0.790322580645161,0.8250000000000001,0.6551724137931032,0.9107142857142853,0.8943661971830984,0.9818181818181817,1.0
460.0,0.9202898550724642,0.7741935483870969,0.8125000000000001,0.6551724137931032,0.9107142857142853,0.8873239436619716,0.9818181818181817,1.0
515.0,0.9166666666666672,0.7741935483870969,0.8,0.6551724137931032,0.9107142857142853,0.8873239436619716,0.9818181818181817,0.9880952380952387
533.0,0.9166666666666672,0.7741935483870969,0.8,0.6551724137931032,0.9107142857142853,0.8873239436619716,0.9818181818181817,0.9880952380952387
549.0,0.9130291005291006,0.758064516129032,0.7875000000000002,0.6551724137931032,0.9107142857142853,0.8802253521126757,0.9818181818181817,0.9880952380952387
552.0,0.9093915343915344,0.758064516129032,0.7875000000000002,0.6551724137931032,0.8928571428571423,0.8731267605633795,0.9818181818181817,0.9880952380952387
597.0,0.9057539682539685,0.7419354838709677,0.7875000000000002,0.6551724137931032,0.8928571428571423,0.8660281690140842,0.9818181818181817,0.9880952380952387
611.0,0.9021164021164028,0.7419354838709677,0.7875000000000002,0.6551724137931032,0.8749999999999996,0.8589295774647885,0.9818181818181817,0.9880952380952387
673.0,0.8984788359788366,0.7419354838709677,0.7750000000000004,0.6551724137931032,0.857142857142857,0.8589295774647885,0.9818181818181817,0.9880952380952387
694.0,0.89484126984127,0.7419354838709677,0.7625000000000004,0.6551724137931032,0.857142857142857,0.8518309859154923,0.9818181818181817,0.9880952380952387
732.0,0.89484126984127,0.7419354838709677,0.7625000000000004,0.6551724137931032,0.857142857142857,0.8518309859154923,0.9818181818181817,0.9880952380952387
733.0,0.8911888564949789,0.7254480286738351,0.7625000000000004,0.6551724137931032,0.857142857142857,0.8446727423363707,0.9818181818181817,0.9880952380952387
737.0,0.8911888564949789,0.7254480286738351,0.7625000000000004,0.6551724137931032,0.857142857142857,0.8446727423363707,0.9818181818181817,0.9880952380952387
750.0,0.8875214126410906,0.7254480286738351,0.7497916666666674,0.6551724137931032,0.8389057750759878,0.8374533171881963,0.9818181818181817,0.9880952380952387
762.0,0.8838539687872013,0.7254480286738351,0.7370833333333338,0.6206896551724136,0.8206686930091184,0.8302338920400224,0.9818181818181817,0.9880952380952387
769.0,0.8801865249333126,0.7254480286738351,0.7370833333333338,0.6206896551724136,0.8024316109422491,0.8230144668918483,0.9818181818181817,0.9880952380952387
786.0,0.8765190810794242,0.7254480286738351,0.7370833333333338,0.6206896551724136,0.7841945288753799,0.8157950417436742,0.9818181818181817,0.9880952380952387
788.0,0.8765190810794242,0.7254480286738351,0.7370833333333338,0.6206896551724136,0.7841945288753799,0.8157950417436742,0.9818181818181817,0.9880952380952387
790.0,0.8728362277975779,0.7085771442860715,0.7370833333333338,0.6206896551724136,0.7841945288753799,0.8085756165954997,0.9818181818181817,0.9880952380952387
797.0,0.8691533745157317,0.691706259898308,0.7370833333333338,0.6206896551724136,0.7841945288753799,0.8085756165954997,0.9818181818181817,0.9880952380952387
799.0,0.8654705212338849,0.6748353755105443,0.7370833333333338,0.6206896551724136,0.7841945288753799,0.8013561914473257,0.9818181818181817,0.9880952380952387
837.0,0.8654705212338849,0.6748353755105443,0.7370833333333338,0.6206896551724136,0.7841945288753799,0.8013561914473257,0.9818181818181817,0.9880952380952387
839.0,0.8654705212338849,0.6748353755105443,0.7370833333333338,0.6206896551724136,0.7841945288753799,0.8013561914473257,0.9818181818181817,0.9880952380952387
850.0,0.8617560554775167,0.6748353755105443,0.7239211309523812,0.5862068965517241,0.7655232305688232,0.7940711351614405,0.9818181818181817,0.9880952380952387
853.0,0.8580415897211479,0.6575319043436072,0.7239211309523812,0.5862068965517241,0.7655232305688232,0.7867860788755561,0.9818181818181817,0.9880952380952387
859.0,0.8543271239647796,0.6402284331766702,0.7107589285714287,0.5862068965517241,0.7655232305688232,0.7867860788755561,0.9818181818181817,0.9880952380952387
877.0,0.8543271239647796,0.6402284331766702,0.7107589285714287,0.5862068965517241,0.7655232305688232,0.7867860788755561,0.9818181818181817,0.9880952380952387
890.0,0.850596437833929,0.6229249620097332,0.7107589285714287,0.5517241379310344,0.7655232305688232,0.7795010225896708,0.9818181818181817,0.9880952380952387
901.0,0.850596437833929,0.6229249620097332,0.7107589285714287,0.5517241379310344,0.7655232305688232,0.7795010225896708,0.9818181818181817,0.9880952380952387
