times,population,R0,R1,R2,R3,R4,R5
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.9840000000000001,0.9557522123893805,0.948275862068966,0.9806451612903225,0.9911504424778754,0.9891304347826082,1.0
2.0,0.9680000000000007,0.9380530973451323,0.931034482758621,0.9612903225806451,0.9823008849557517,0.9456521739130433,0.9777777777777782
3.0,0.9620000000000002,0.9115044247787609,0.8793103448275864,0.9419354838709675,0.9646017699115039,0.9347826086956517,0.9777777777777782
4.0,0.958,0.9026548672566366,0.8620689655172415,0.9354838709677415,0.9557522123893805,0.923913043478261,0.9777777777777782
5.0,0.9540000000000006,0.9026548672566366,0.8620689655172415,0.9290322580645161,0.946902654867256,0.923913043478261,0.9555555555555553
6.0,0.944,0.8761061946902652,0.8275862068965522,0.9096774193548387,0.9203539823008846,0.891304347826087,0.9444444444444446
7.0,0.932,0.8407079646017697,0.7586206896551725,0.8774193548387098,0.8761061946902652,0.8804347826086958,0.9444444444444446
10.0,0.9260000000000003,0.8318584070796458,0.7413793103448277,0.8645161290322577,0.8584070796460175,0.8695652173913039,0.9222222222222226
11.0,0.9180000000000004,0.8141592920353982,0.724137931034483,0.8516129032258061,0.8407079646017697,0.8586956521739129,0.9111111111111113
14.0,0.9140000000000007,0.7964601769911502,0.6896551724137933,0.8387096774193545,0.8230088495575222,0.8478260869565216,0.9111111111111113
16.0,0.9120000000000006,0.7876106194690262,0.6724137931034484,0.8322580645161287,0.8141592920353982,0.8478260869565216,0.9111111111111113
17.0,0.9080000000000006,0.7876106194690262,0.6724137931034484,0.8322580645161287,0.8141592920353982,0.8478260869565216,0.9000000000000004
18.0,0.9020000000000006,0.7787610619469028,0.6724137931034484,0.8193548387096772,0.8053097345132739,0.8478260869565216,0.9000000000000004
19.0,0.8960000000000001,0.7522123893805309,0.6379310344827587,0.806451612903226,0.7964601769911502,0.826086956521739,0.9000000000000004
