times,population,R0,R1,R2,R3,R4
0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.0,0.9943181818181827,1.0,0.9743589743589743,0.9767441860465118,0.9736842105263158,0.962962962962963
7.0,0.9886363636363641,1.0,0.9487179487179488,0.9767441860465118,0.9473684210526316,0.962962962962963
31.0,0.9829545454545462,1.0,0.9230769230769231,0.9534883720930234,0.9210526315789473,0.9259259259259257
32.0,0.9772727272727274,1.0,0.9230769230769231,0.9302325581395349,0.9210526315789473,0.888888888888889
39.0,0.97159090909091,1.0,0.9230769230769231,0.9302325581395349,0.9210526315789473,0.888888888888889
61.0,0.9602272727272732,1.0,0.871794871794872,0.883720930232558,0.868421052631579,0.8518518518518517
277.0,0.9545454545454548,1.0,0.8461538461538463,0.8604651162790697,0.8421052631578948,0.814814814814815
362.0,0.948863636363637,1.0,0.8461538461538463,0.8604651162790697,0.8421052631578948,0.814814814814815
370.0,0.943181818181819,1.0,0.8205128205128206,0.8372093023255813,0.8157894736842106,0.814814814814815
518.0,0.9375000000000001,1.0,0.8205128205128206,0.8139534883720929,0.8157894736842106,0.814814814814815
533.0,0.9318181818181825,1.0,0.8205128205128206,0.7906976744186048,0.8157894736842106,0.814814814814815
563.0,0.926136363636364,1.0,0.794871794871795,0.7674418604651163,0.7894736842105264,0.7777777777777778
566.0,0.9204545454545454,1.0,0.7692307692307694,0.7441860465116279,0.7631578947368423,0.7407407407407406
652.0,0.9147727272727277,1.0,0.7692307692307694,0.7441860465116279,0.7631578947368423,0.7407407407407406
748.0,0.9090909090909092,1.0,0.7435897435897437,0.7209302325581396,0.7368421052631579,0.7407407407407406
779.0,0.9034090909090913,1.0,0.7435897435897437,0.7209302325581396,0.7368421052631579,0.7407407407407406
791.0,0.8977272727272732,1.0,0.717948717948718,0.6976744186046513,0.7105263157894738,0.7037037037037035
809.0,0.8920454545454546,1.0,0.717948717948718,0.6976744186046513,0.7105263157894738,0.7037037037037035
845.0,0.8863636363636368,1.0,0.717948717948718,0.6976744186046513,0.7105263157894738,0.7037037037037035
1005.0,0.8806818181818187,1.0,0.717948717948718,0.6976744186046513,0.7105263157894738,0.7037037037037035
1135.0,0.8750000000000007,1.0,0.717948717948718,0.6976744186046513,0.7105263157894738,0.7037037037037035
1369.0,0.869318181818182,1.0,0.717948717948718,0.6976744186046513,0.7105263157894738,0.7037037037037035
1392.0,0.8636363636363641,1.0,0.6923076923076924,0.6976744186046513,0.6842105263157896,0.7037037037037035
1589.0,0.8579545454545457,1.0,0.6923076923076924,0.6976744186046513,0.6842105263157896,0.7037037037037035
1625.0,0.8522727272727274,1.0,0.6923076923076924,0.6976744186046513,0.6842105263157896,0.7037037037037035
1673.0,0.8465909090909095,1.0,0.6923076923076924,0.6976744186046513,0.6842105263157896,0.7037037037037035
1674.0,0.8409090909090909,1.0,0.6666666666666669,0.6976744186046513,0.6578947368421052,0.7037037037037035
1706.0,0.8352272727272728,1.0,0.6666666666666669,0.6976744186046513,0.6578947368421052,0.7037037037037035
