times,population,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.0,0.9965753424657537,1.0,1.0,1.0,0.9811320754716981,1.0,1.0,1.0,0.9846153846153846,0.9814814814814815,0.972972972972973,0.9782608695652172,0.9696969696969697,1.0,1.0
5.0,0.9930413873506263,1.0,1.0,1.0,0.9811320754716981,1.0,1.0,1.0,0.9846153846153846,0.9814814814814815,0.972972972972973,0.9782608695652172,0.9696969696969697,1.0,1.0
6.0,0.989377027987709,1.0,1.0,1.0,0.9811320754716981,1.0,1.0,1.0,0.9846153846153846,0.9814814814814815,0.944356120826709,0.9782608695652172,0.9696969696969697,1.0,1.0
7.0,0.9856007797892833,1.0,0.9777777777777777,1.0,0.9598031173092697,1.0,1.0,1.0,0.9670329670329668,0.9605988967691097,0.944356120826709,0.9531772575250834,0.9324009324009321,0.972972972972973,0.9655172413793102
8.0,0.9816265830965845,1.0,0.9777777777777777,0.9696969696969697,0.9598031173092697,0.9666666666666667,0.9666666666666667,0.9696969696969697,0.9670329670329668,0.9605988967691097,0.9128775834658186,0.9274157100244055,0.8900190718372533,0.972972972972973,0.9655172413793102
9.0,0.9816265830965845,1.0,0.9777777777777777,0.9696969696969697,0.9598031173092697,0.9666666666666667,0.9666666666666667,0.9696969696969697,0.9670329670329668,0.9605988967691097,0.9128775834658186,0.9274157100244055,0.8900190718372533,0.972972972972973,0.9655172413793102
10.0,0.9771646440825088,1.0,0.9506172839506172,0.9337822671156005,0.9331419196062344,0.9263888888888888,0.9263888888888888,0.9337822671156005,0.9460105112279021,0.9353199784330806,0.9128775834658186,0.9274157100244055,0.8900190718372533,0.9382239382239383,0.9655172413793102
11.0,0.9725335320252454,1.0,0.9226579520697166,0.8931830381105745,0.9056965690295803,0.882275132275132,0.882275132275132,0.8931830381105745,0.924510272336359,0.9100410600970513,0.9128775834658186,0.896501853023592,0.8900190718372533,0.902138402138402,0.9195402298850571
12.0,0.9725335320252454,1.0,0.9226579520697166,0.8931830381105745,0.9056965690295803,0.882275132275132,0.882275132275132,0.8931830381105745,0.924510272336359,0.9100410600970513,0.9128775834658186,0.896501853023592,0.8900190718372533,0.902138402138402,0.9195402298850571
13.0,0.9673048571218831,0.9868421052631576,0.9226579520697166,0.8931830381105745,0.9056965690295803,0.882275132275132,0.882275132275132,0.8931830381105745,0.924510272336359,0.9100410600970513,0.9128775834658186,0.896501853023592,0.8900190718372533,0.902138402138402,0.9195402298850571
14.0,0.9560571262251175,0.9868421052631576,0.8919026870007261,0.8931830381105745,0.8764805506737874,0.882275132275132,0.882275132275132,0.8931830381105745,0.9008048807379908,0.883275146564785,0.9128775834658186,0.896501853023592,0.8900190718372533,0.8645493020493018,0.8711433756805804
15.0,0.9560571262251175,0.9868421052631576,0.8919026870007261,0.8931830381105745,0.8764805506737874,0.882275132275132,0.882275132275132,0.8931830381105745,0.9008048807379908,0.883275146564785,0.9128775834658186,0.896501853023592,0.8900190718372533,0.8645493020493018,0.8711433756805804
16.0,0.9427785550275465,0.9868421052631576,0.8175774630839989,0.8336375022365361,0.8115560654386919,0.8192554799697657,0.8192554799697657,0.8336375022365361,0.846210645541749,0.8223596192154894,0.9128775834658186,0.8606417789026486,0.8900190718372533,0.7780943718443716,0.7549909255898364
17.0,0.9356899944634294,0.9868421052631576,0.7786452029371417,0.8336375022365361,0.7762710191152706,0.8192554799697657,0.8192554799697657,0.8336375022365361,0.8170309681092747,0.7894652344468701,0.8591789020854762,0.8606417789026486,0.8900190718372533,0.7323241146770555,0.6969147005444644
18.0,0.9204755230087401,0.9868421052631576,0.7397129427902845,0.7502737520128825,0.7762710191152706,0.7282270933064581,0.7282270933064581,0.7502737520128825,0.7878512906768007,0.7565708496782504,0.8591789020854762,0.8606417789026486,0.8900190718372533,0.7323241146770555,0.6388384754990925
19.0,0.9204755230087401,0.9868421052631576,0.7397129427902845,0.7502737520128825,0.7762710191152706,0.7282270933064581,0.7282270933064581,0.7502737520128825,0.7878512906768007,0.7565708496782504,0.8591789020854762,0.8606417789026486,0.8900190718372533,0.7323241146770555,0.6388384754990925
20.0,0.9204755230087401,0.9868421052631576,0.7397129427902845,0.7502737520128825,0.7762710191152706,0.7282270933064581,0.7282270933064581,0.7502737520128825,0.7878512906768007,0.7565708496782504,0.8591789020854762,0.8606417789026486,0.8900190718372533,0.7323241146770555,0.6388384754990925
21.0,0.9111777904530968,0.9868421052631576,0.7397129427902845,0.625228126677402,0.7762710191152706,0.5825816746451665,0.5825816746451665,0.625228126677402,0.7878512906768007,0.7565708496782504,0.7875806602450199,0.7991673661238882,0.791128063855336,0.7323241146770555,0.6388384754990925
22.0,0.9111777904530968,0.9868421052631576,0.7397129427902845,0.625228126677402,0.7762710191152706,0.5825816746451665,0.5825816746451665,0.625228126677402,0.7878512906768007,0.7565708496782504,0.7875806602450199,0.7991673661238882,0.791128063855336,0.7323241146770555,0.6388384754990925
23.0,0.9111777904530968,0.9868421052631576,0.7397129427902845,0.625228126677402,0.7762710191152706,0.5825816746451665,0.5825816746451665,0.625228126677402,0.7878512906768007,0.7565708496782504,0.7875806602450199,0.7991673661238882,0.791128063855336,0.7323241146770555,0.6388384754990925
