times,population,R0,R1,R2,R3,R4,R5
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.9854014598540146,0.9545454545454544,1.0,1.0,1.0,0.9285714285714287,1.0
2.0,0.9781021897810215,0.9545454545454544,1.0,0.9444444444444446,1.0,0.8571428571428573,0.9791666666666663
3.0,0.970802919708029,0.9090909090909087,0.962962962962963,0.9444444444444446,1.0,0.8571428571428573,0.9791666666666663
4.0,0.9635036496350361,0.9090909090909087,0.962962962962963,0.9444444444444446,0.9285714285714287,0.8571428571428573,0.9583333333333331
7.0,0.9416058394160581,0.8636363636363633,0.9259259259259257,0.888888888888889,0.9285714285714287,0.7857142857142859,0.9166666666666663
8.0,0.9124087591240878,0.8181818181818179,0.8518518518518517,0.8333333333333335,0.8571428571428573,0.7142857142857146,0.8958333333333331
10.0,0.8978102189781016,0.7727272727272726,0.8518518518518517,0.8333333333333335,0.8571428571428573,0.7142857142857146,0.8749999999999999
11.0,0.8905109489051095,0.7727272727272726,0.8518518518518517,0.8333333333333335,0.8571428571428573,0.7142857142857146,0.8749999999999999
12.0,0.8759124087591238,0.7727272727272726,0.814814814814815,0.8333333333333335,0.8571428571428573,0.7142857142857146,0.8749999999999999
13.0,0.8613138686131389,0.7272727272727271,0.814814814814815,0.7777777777777778,0.7857142857142859,0.7142857142857146,0.8333333333333331
15.0,0.846715328467153,0.6818181818181817,0.814814814814815,0.7777777777777778,0.7857142857142859,0.6428571428571431,0.8333333333333331
16.0,0.8394160583941606,0.6363636363636361,0.814814814814815,0.7777777777777778,0.7857142857142859,0.6428571428571431,0.8124999999999997
18.0,0.817518248175182,0.5454545454545454,0.7777777777777778,0.7777777777777778,0.7857142857142859,0.5714285714285714,0.770833333333333
19.0,0.8029197080291972,0.49999999999999994,0.7407407407407406,0.7777777777777778,0.7857142857142859,0.5000000000000001,0.770833333333333
20.0,0.7883211678832117,0.40909090909090906,0.7407407407407406,0.7222222222222223,0.7857142857142859,0.5000000000000001,0.7291666666666664
21.0,0.773722627737226,0.3636363636363635,0.7407407407407406,0.6666666666666669,0.7142857142857146,0.5000000000000001,0.6874999999999999
22.0,0.7664233576642332,0.3636363636363635,0.7407407407407406,0.6666666666666669,0.7142857142857146,0.5000000000000001,0.6666666666666665
24.0,0.7518248175182481,0.3636363636363635,0.7037037037037035,0.6111111111111113,0.7142857142857146,0.42857142857142866,0.6458333333333333
25.0,0.7299270072992703,0.27272727272727265,0.7037037037037035,0.5000000000000002,0.5714285714285714,0.42857142857142866,0.6041666666666666
27.0,0.7225540072255406,0.27272727272727265,0.7037037037037035,0.5000000000000002,0.5714285714285714,0.42857142857142866,0.5833333333333331
29.0,0.7151810071518103,0.27272727272727265,0.7037037037037035,0.4444444444444444,0.5714285714285714,0.3571428571428572,0.5624999999999999
30.0,0.7004350070043504,0.27272727272727265,0.7037037037037035,0.4444444444444444,0.5714285714285714,0.3571428571428572,0.5416666666666666
31.0,0.6856890068568906,0.27272727272727265,0.6666666666666665,0.4444444444444444,0.5714285714285714,0.3571428571428572,0.5208333333333331
33.0,0.6783160067831605,0.2272727272727272,0.6666666666666665,0.4444444444444444,0.5714285714285714,0.3571428571428572,0.5208333333333331
35.0,0.6709430067094302,0.2272727272727272,0.6296296296296297,0.4444444444444444,0.5714285714285714,0.3571428571428572,0.5208333333333331
36.0,0.6635700066357003,0.2272727272727272,0.5925925925925926,0.4444444444444444,0.5714285714285714,0.3571428571428572,0.5208333333333331
42.0,0.6561970065619702,0.2272727272727272,0.5925925925925926,0.4444444444444444,0.5714285714285714,0.3571428571428572,0.5208333333333331
43.0,0.6488240064882406,0.2272727272727272,0.5925925925925926,0.4444444444444444,0.5714285714285714,0.3571428571428572,0.5208333333333331
