times,population,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.0,0.9965753424657537,1.0,1.0,0.9696969696969697,1.0,1.0,1.0,0.9846153846153846,1.0,0.972972972972973,1.0,0.9767441860465118,1.0,1.0
5.0,0.9930413873506263,1.0,1.0,0.9696969696969697,1.0,1.0,1.0,0.9846153846153846,1.0,0.972972972972973,1.0,0.9767441860465118,1.0,1.0
6.0,0.989377027987709,1.0,1.0,0.9696969696969697,1.0,1.0,1.0,0.9846153846153846,1.0,0.944356120826709,1.0,0.9767441860465118,1.0,1.0
7.0,0.9856007797892833,1.0,1.0,0.9324009324009321,1.0,1.0,0.9777777777777777,0.9670329670329668,1.0,0.944356120826709,1.0,0.9503456945317412,0.972972972972973,0.972972972972973
8.0,0.9816265830965845,1.0,0.9696969696969697,0.8900190718372533,0.9666666666666667,0.9696969696969697,0.9777777777777777,0.9670329670329668,0.9666666666666667,0.9128775834658186,1.0,0.9503456945317412,0.972972972972973,0.972972972972973
9.0,0.9816265830965845,1.0,0.9696969696969697,0.8900190718372533,0.9666666666666667,0.9696969696969697,0.9777777777777777,0.9670329670329668,0.9666666666666667,0.9128775834658186,1.0,0.9503456945317412,0.972972972972973,0.972972972972973
10.0,0.9771646440825088,1.0,0.9337822671156005,0.8900190718372533,0.9263888888888888,0.9337822671156005,0.9506172839506172,0.9460105112279021,0.9263888888888888,0.9128775834658186,1.0,0.9223943505749251,0.9382239382239383,0.939422180801491
11.0,0.9725335320252454,1.0,0.8931830381105745,0.8900190718372533,0.882275132275132,0.8931830381105745,0.9226579520697166,0.924510272336359,0.882275132275132,0.9128775834658186,1.0,0.8944430066181092,0.902138402138402,0.9058713886300093
12.0,0.9725335320252454,1.0,0.8931830381105745,0.8900190718372533,0.882275132275132,0.8931830381105745,0.9226579520697166,0.924510272336359,0.882275132275132,0.9128775834658186,1.0,0.8944430066181092,0.902138402138402,0.9058713886300093
13.0,0.9673048571218831,0.9868421052631576,0.8931830381105745,0.8900190718372533,0.882275132275132,0.8931830381105745,0.9226579520697166,0.924510272336359,0.882275132275132,0.9128775834658186,1.0,0.8944430066181092,0.902138402138402,0.9058713886300093
14.0,0.9560571262251175,0.9868421052631576,0.8931830381105745,0.8900190718372533,0.882275132275132,0.8931830381105745,0.8919026870007261,0.9008048807379908,0.882275132275132,0.9128775834658186,0.9841269841269844,0.8624986135246054,0.8645493020493018,0.8696365330848091
15.0,0.9560571262251175,0.9868421052631576,0.8931830381105745,0.8900190718372533,0.882275132275132,0.8931830381105745,0.8919026870007261,0.9008048807379908,0.882275132275132,0.9128775834658186,0.9841269841269844,0.8624986135246054,0.8645493020493018,0.8696365330848091
16.0,0.9427785550275465,0.9868421052631576,0.8336375022365361,0.8900190718372533,0.8192554799697657,0.8336375022365361,0.8175774630839989,0.846210645541749,0.8192554799697657,0.9128775834658186,0.9841269841269844,0.8249986738061446,0.7780943718443716,0.7826728797763283
17.0,0.9356899944634294,0.9868421052631576,0.8336375022365361,0.8900190718372533,0.8192554799697657,0.8336375022365361,0.7786452029371417,0.8170309681092747,0.8192554799697657,0.8591789020854762,0.9841269841269844,0.7837487401158373,0.7323241146770555,0.7366332986130146
18.0,0.9204755230087401,0.9868421052631576,0.7502737520128825,0.8900190718372533,0.7282270933064581,0.7502737520128825,0.7397129427902845,0.7878512906768007,0.7282270933064581,0.8591789020854762,0.9841269841269844,0.74249880642553,0.7323241146770555,0.6905937174497013
19.0,0.9204755230087401,0.9868421052631576,0.7502737520128825,0.8900190718372533,0.7282270933064581,0.7502737520128825,0.7397129427902845,0.7878512906768007,0.7282270933064581,0.8591789020854762,0.9841269841269844,0.74249880642553,0.7323241146770555,0.6905937174497013
20.0,0.9204755230087401,0.9868421052631576,0.7502737520128825,0.8900190718372533,0.7282270933064581,0.7502737520128825,0.7397129427902845,0.7878512906768007,0.7282270933064581,0.8591789020854762,0.9841269841269844,0.74249880642553,0.7323241146770555,0.6905937174497013
21.0,0.9111777904530968,0.9868421052631576,0.625228126677402,0.791128063855336,0.5825816746451665,0.625228126677402,0.7397129427902845,0.7878512906768007,0.5825816746451665,0.7875806602450199,0.9841269841269844,0.74249880642553,0.7323241146770555,0.6905937174497013
22.0,0.9111777904530968,0.9868421052631576,0.625228126677402,0.791128063855336,0.5825816746451665,0.625228126677402,0.7397129427902845,0.7878512906768007,0.5825816746451665,0.7875806602450199,0.9841269841269844,0.74249880642553,0.7323241146770555,0.6905937174497013
23.0,0.9111777904530968,0.9868421052631576,0.625228126677402,0.791128063855336,0.5825816746451665,0.625228126677402,0.7397129427902845,0.7878512906768007,0.5825816746451665,0.7875806602450199,0.9841269841269844,0.74249880642553,0.7323241146770555,0.6905937174497013
24.0,0.9111777904530968,0.9868421052631576,0.625228126677402,0.791128063855336,0.5825816746451665,0.625228126677402,0.7397129427902845,0.7878512906768007,0.5825816746451665,0.7875806602450199,0.9841269841269844,0.74249880642553,0.7323241146770555,0.6905937174497013
25.0,0.9111777904530968,0.9868421052631576,0.625228126677402,0.791128063855336,0.5825816746451665,0.625228126677402,0.7397129427902845,0.7878512906768007,0.5825816746451665,0.7875806602450199,0.9841269841269844,0.74249880642553,0.7323241146770555,0.6905937174497013
27.0,0.9111777904530968,0.9868421052631576,0.625228126677402,0.791128063855336,0.5825816746451665,0.625228126677402,0.7397129427902845,0.7878512906768007,0.5825816746451665,0.7875806602450199,0.9841269841269844,0.74249880642553,0.7323241146770555,0.6905937174497013
28.0,0.9111777904530968,0.9868421052631576,0.625228126677402,0.791128063855336,0.5825816746451665,0.625228126677402,0.7397129427902845,0.7878512906768007,0.5825816746451665,0.7875806602450199,0.9841269841269844,0.74249880642553,0.7323241146770555,0.6905937174497013
29.0,0.9111777904530968,0.9868421052631576,0.625228126677402,0.791128063855336,0.5825816746451665,0.625228126677402,0.7397129427902845,0.7878512906768007,0.5825816746451665,0.7875806602450199,0.9841269841269844,0.74249880642553,0.7323241146770555,0.6905937174497013
30.0,0.8991886089997663,0.9868421052631576,0.625228126677402,0.6329024510842688,0.5825816746451665,0.625228126677402,0.7397129427902845,0.7878512906768007,0.5825816746451665,0.6891330777143925,0.9841269841269844,0.74249880642553,0.7323241146770555,0.6905937174497013
31.0,0.8866998783192139,0.9868421052631576,0.625228126677402,0.6329024510842688,0.5825816746451665,0.625228126677402,0.7397129427902845,0.7878512906768007,0.5825816746451665,0.6891330777143925,0.9841269841269844,0.74249880642553,0.7323241146770555,0.6905937174497013
32.0,0.8866998783192139,0.9868421052631576,0.625228126677402,0.6329024510842688,0.5825816746451665,0.625228126677402,0.7397129427902845,0.7878512906768007,0.5825816746451665,0.6891330777143925,0.9841269841269844,0.74249880642553,0.7323241146770555,0.6905937174497013
33.0,0.8866998783192139,0.9868421052631576,0.625228126677402,0.6329024510842688,0.5825816746451665,0.625228126677402,0.7397129427902845,0.7878512906768007,0.5825816746451665,0.6891330777143925,0.9841269841269844,0.74249880642553,0.7323241146770555,0.6905937174497013
36.0,0.8866998783192139,0.9868421052631576,0.625228126677402,0.6329024510842688,0.5825816746451665,0.625228126677402,0.7397129427902845,0.7878512906768007,0.5825816746451665,0.6891330777143925,0.9841269841269844,0.74249880642553,0.7323241146770555,0.6905937174497013
37.0,0.8866998783192139,0.9868421052631576,0.625228126677402,0.6329024510842688,0.5825816746451665,0.625228126677402,0.7397129427902845,0.7878512906768007,0.5825816746451665,0.6891330777143925,0.9841269841269844,0.74249880642553,0.7323241146770555,0.6905937174497013
38.0,0.8866998783192139,0.9868421052631576,0.625228126677402,0.6329024510842688,0.5825816746451665,0.625228126677402,0.7397129427902845,0.7878512906768007,0.5825816746451665,0.6891330777143925,0.9841269841269844,0.74249880642553,0.7323241146770555,0.6905937174497013
