times,population,R0,R1,R2
0.0,1.0,1.0,1.0,1.0
6.0,0.9943181818181827,0.9736842105263158,1.0,0.9743589743589743
7.0,0.9886363636363641,0.9473684210526316,1.0,0.9487179487179488
31.0,0.9829545454545462,0.9210526315789473,1.0,0.9230769230769231
32.0,0.9772727272727274,0.9210526315789473,1.0,0.9230769230769231
39.0,0.97159090909091,0.9210526315789473,1.0,0.9230769230769231
61.0,0.9602272727272732,0.868421052631579,1.0,0.871794871794872
277.0,0.9545454545454548,0.8421052631578948,1.0,0.8461538461538463
362.0,0.948863636363637,0.8421052631578948,1.0,0.8461538461538463
370.0,0.943181818181819,0.8157894736842106,1.0,0.8205128205128206
518.0,0.9375000000000001,0.8157894736842106,1.0,0.8205128205128206
533.0,0.9318181818181825,0.8157894736842106,1.0,0.8205128205128206
563.0,0.926136363636364,0.7894736842105264,1.0,0.794871794871795
566.0,0.9204545454545454,0.7631578947368423,1.0,0.7692307692307694
652.0,0.9147727272727277,0.7631578947368423,1.0,0.7692307692307694
748.0,0.9090909090909092,0.7368421052631579,1.0,0.7435897435897437
779.0,0.9034090909090913,0.7368421052631579,1.0,0.7435897435897437
791.0,0.8977272727272732,0.7105263157894738,1.0,0.717948717948718
809.0,0.8920454545454546,0.7105263157894738,1.0,0.717948717948718
845.0,0.8863636363636368,0.7105263157894738,1.0,0.717948717948718
1005.0,0.8806818181818187,0.7105263157894738,1.0,0.717948717948718
1135.0,0.8750000000000007,0.7105263157894738,1.0,0.717948717948718
1369.0,0.869318181818182,0.7105263157894738,1.0,0.717948717948718
1392.0,0.8636363636363641,0.6842105263157896,1.0,0.6923076923076924
1589.0,0.8579545454545457,0.6842105263157896,1.0,0.6923076923076924
1625.0,0.8522727272727274,0.6842105263157896,1.0,0.6923076923076924
1673.0,0.8465909090909095,0.6842105263157896,1.0,0.6923076923076924
1674.0,0.8409090909090909,0.6578947368421052,1.0,0.6666666666666669
1706.0,0.8352272727272728,0.6578947368421052,1.0,0.6666666666666669
1711.0,0.8295454545454548,0.6578947368421052,1.0,0.6666666666666669
1781.0,0.8238636363636366,0.6578947368421052,1.0,0.6666666666666669
1815.0,0.8181818181818186,0.6315789473684212,1.0,0.641025641025641
1851.0,0.8125000000000001,0.6315789473684212,1.0,0.641025641025641
2006.0,0.8068181818181822,0.605263157894737,1.0,0.6153846153846155
2016.0,0.8011363636363641,0.5789473684210528,1.0,0.5897435897435898
2099.0,0.7954545454545454,0.5526315789473685,1.0,0.5641025641025643
2223.0,0.7840909090909097,0.5263157894736842,0.9666666666666667,0.5384615384615385
2236.0,0.7784090909090914,0.5263157894736842,0.9333333333333331,0.5384615384615385
2339.0,0.7727272727272733,0.49999999999999994,0.9333333333333331,0.5128205128205128
2400.0,0.767045454545455,0.49999999999999994,0.9333333333333331,0.5128205128205128
2403.0,0.7613636363636365,0.49999999999999994,0.9333333333333331,0.5128205128205128
2422.0,0.7556818181818185,0.47368421052631576,0.9333333333333331,0.48717948717948717
2434.0,0.7500000000000001,0.47368421052631576,0.9333333333333331,0.48717948717948717
2445.0,0.7443181818181819,0.47368421052631576,0.9333333333333331,0.48717948717948717
2476.0,0.7386363636363638,0.47368421052631576,0.9333333333333331,0.48717948717948717
2587.0,0.7329545454545456,0.4473684210526317,0.9333333333333331,0.4615384615384615
2651.0,0.7272727272727274,0.4473684210526317,0.9333333333333331,0.4615384615384615
2678.0,0.7215909090909093,0.4473684210526317,0.9333333333333331,0.4615384615384615
2815.0,0.7159090909090912,0.4210526315789474,0.9333333333333331,0.435897435897436
2833.0,0.7102272727272733,0.4210526315789474,0.9333333333333331,0.435897435897436
2865.0,0.704545454545455,0.3947368421052632,0.9333333333333331,0.4102564102564103
2910.0,0.6988636363636364,0.3684210526315789,0.9333333333333331,0.38461538461538464
2970.0,0.6931818181818186,0.3684210526315789,0.9333333333333331,0.38461538461538464
2989.0,0.6875000000000004,0.3684210526315789,0.9333333333333331,0.38461538461538464
3010.0,0.681818181818182,0.3684210526315789,0.9333333333333331,0.38461538461538464
3012.0,0.6761363636363641,0.3421052631578948,0.9333333333333331,0.3589743589743589
3014.0,0.670454545454546,0.31578947368421056,0.9333333333333331,0.33333333333333337
3027.0,0.6647727272727276,0.31578947368421056,0.9,0.33333333333333337
3062.0,0.6590909090909093,0.31578947368421056,0.9,0.33333333333333337
3167.0,0.6534090909090913,0.2894736842105264,0.9,0.30769230769230776
3186.0,0.6477272727272732,0.2631578947368422,0.9,0.2820512820512821
3226.0,0.6420454545454549,0.2631578947368422,0.9,0.2820512820512821
3318.0,0.6363636363636364,0.2631578947368422,0.9,0.2820512820512821
3386.0,0.6306818181818183,0.2631578947368422,0.8666666666666667,0.2820512820512821
3448.0,0.6250000000000004,0.23684210526315796,0.8666666666666667,0.2564102564102565
3511.0,0.6193181818181819,0.23684210526315796,0.8666666666666667,0.2564102564102565
3560.0,0.613636363636364,0.23684210526315796,0.8333333333333331,0.2564102564102565
