times,population,R0,R1,R2
0.0,1.0,1.0,1.0,1.0
1.0,0.9840000000000001,0.948275862068966,0.9557522123893805,0.9806451612903225
2.0,0.9680000000000007,0.931034482758621,0.9380530973451323,0.9612903225806451
3.0,0.9620000000000002,0.8793103448275864,0.9115044247787609,0.9419354838709675
4.0,0.958,0.8620689655172415,0.9026548672566366,0.9354838709677415
5.0,0.9540000000000006,0.8620689655172415,0.9026548672566366,0.9290322580645161
6.0,0.944,0.8275862068965522,0.8761061946902652,0.9096774193548387
7.0,0.932,0.7586206896551725,0.8407079646017697,0.8774193548387098
10.0,0.9260000000000003,0.7413793103448277,0.8318584070796458,0.8645161290322577
11.0,0.9180000000000004,0.724137931034483,0.8141592920353982,0.8516129032258061
14.0,0.9140000000000007,0.6896551724137933,0.7964601769911502,0.8387096774193545
16.0,0.9120000000000006,0.6724137931034484,0.7876106194690262,0.8322580645161287
17.0,0.9080000000000006,0.6724137931034484,0.7876106194690262,0.8322580645161287
18.0,0.9020000000000006,0.6724137931034484,0.7787610619469028,0.8193548387096772
19.0,0.8960000000000001,0.6379310344827587,0.7522123893805309,0.806451612903226
20.0,0.8920000000000005,0.6206896551724139,0.7433628318584067,0.7935483870967738
22.0,0.8880000000000002,0.6206896551724139,0.7345132743362832,0.7870967741935484
26.0,0.8860000000000003,0.6206896551724139,0.7345132743362832,0.7806451612903227
31.0,0.884,0.6034482758620691,0.7256637168141593,0.7741935483870965
32.0,0.88,0.6034482758620691,0.7256637168141593,0.7612903225806453
33.0,0.8740000000000001,0.6034482758620691,0.707964601769911,0.7612903225806453
34.0,0.8720000000000002,0.5862068965517244,0.6991150442477875,0.7548387096774194
37.0,0.8700000000000003,0.5862068965517244,0.6991150442477875,0.7483870967741933
42.0,0.8680000000000005,0.5862068965517244,0.6991150442477875,0.7483870967741933
46.0,0.8660000000000001,0.5862068965517244,0.6991150442477875,0.7483870967741933
49.0,0.8640000000000007,0.5689655172413794,0.6902654867256636,0.7419354838709677
52.0,0.862,0.5689655172413794,0.6814159292035399,0.7419354838709677
53.0,0.8600000000000001,0.5689655172413794,0.6814159292035399,0.7354838709677419
55.0,0.8580000000000003,0.5689655172413794,0.6814159292035399,0.7354838709677419
57.0,0.8540000000000005,0.5517241379310346,0.6725663716814158,0.72258064516129
60.0,0.8520000000000006,0.5517241379310346,0.6725663716814158,0.72258064516129
61.0,0.8500000000000005,0.5517241379310346,0.6725663716814158,0.7161290322580642
62.0,0.8480000000000002,0.5517241379310346,0.6637168141592916,0.7161290322580642
64.0,0.8440000000000005,0.5517241379310346,0.6548672566371683,0.7161290322580642
69.0,0.8400000000000002,0.5344827586206898,0.6460176991150439,0.7032258064516126
76.0,0.838,0.5344827586206898,0.6460176991150439,0.7032258064516126
81.0,0.8360000000000003,0.5344827586206898,0.6460176991150439,0.7032258064516126
83.0,0.8340000000000003,0.5344827586206898,0.6460176991150439,0.7032258064516126
