times,population,R0,R1,R2,R3,R4,R5,R6
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11.0,0.9896373056994818,0.9767441860465118,0.9696969696969697,1.0,0.9473684210526316,0.9090909090909087,0.9811320754716981,1.0
15.0,0.9844559585492227,0.9534883720930234,0.9545454545454548,1.0,0.9210526315789473,0.8636363636363633,0.962264150943396,1.0
38.0,0.9792746113989639,0.9302325581395349,0.9545454545454548,1.0,0.9210526315789473,0.8636363636363633,0.962264150943396,1.0
74.0,0.9740932642487047,0.9302325581395349,0.9393939393939399,0.95,0.8947368421052634,0.8181818181818179,0.9433962264150941,1.0
81.0,0.9689119170984457,0.9302325581395349,0.9242424242424246,0.95,0.8947368421052634,0.8181818181818179,0.9245283018867922,1.0
89.0,0.9637305699481868,0.9069767441860465,0.9090909090909092,0.95,0.868421052631579,0.8181818181818179,0.9056603773584907,1.0
90.0,0.9637305699481868,0.9069767441860465,0.9090909090909092,0.95,0.868421052631579,0.8181818181818179,0.9056603773584907,1.0
94.0,0.9585212155160352,0.883720930232558,0.9090909090909092,0.9,0.868421052631579,0.8181818181818179,0.9056603773584907,1.0
99.0,0.94810250665173,0.8604651162790697,0.9090909090909092,0.9,0.868421052631579,0.8181818181818179,0.9056603773584907,1.0
105.0,0.9428931522195781,0.8372093023255813,0.9090909090909092,0.9,0.868421052631579,0.8181818181818179,0.9056603773584907,1.0
107.0,0.9376837977874255,0.8139534883720929,0.8939393939393945,0.9,0.868421052631579,0.8181818181818179,0.9056603773584907,1.0
112.0,0.9220557344909681,0.7674418604651163,0.8787878787878789,0.8500000000000002,0.8421052631578948,0.8181818181818179,0.8867924528301884,1.0
127.0,0.9168463800588157,0.7674418604651163,0.8787878787878789,0.8,0.8421052631578948,0.8181818181818179,0.8867924528301884,0.95
128.0,0.911637025626664,0.7441860465116279,0.8787878787878789,0.8,0.8421052631578948,0.8181818181818179,0.8867924528301884,0.95
130.0,0.9064276711945114,0.7209302325581396,0.8636363636363641,0.8,0.8421052631578948,0.8181818181818179,0.8679245283018867,0.95
134.0,0.9012183167623592,0.6976744186046513,0.8636363636363641,0.8,0.8421052631578948,0.8181818181818179,0.8679245283018867,0.95
144.0,0.8960089623302063,0.6976744186046513,0.8484848484848492,0.8,0.8157894736842106,0.8181818181818179,0.8490566037735847,0.95
