times,population,R0,R1,R2,R3
0.0,1.0,1.0,1.0,1.0,1.0
11.0,0.9896373056994818,0.9767441860465118,1.0,0.9090909090909087,1.0
15.0,0.9844559585492227,0.9534883720930234,1.0,0.8636363636363633,1.0
38.0,0.9792746113989639,0.9302325581395349,1.0,0.8636363636363633,1.0
74.0,0.9740932642487047,0.9302325581395349,0.9583333333333331,0.8181818181818179,1.0
81.0,0.9689119170984457,0.9302325581395349,0.9583333333333331,0.8181818181818179,1.0
89.0,0.9637305699481868,0.9069767441860465,0.9583333333333331,0.8181818181818179,1.0
90.0,0.9637305699481868,0.9069767441860465,0.9583333333333331,0.8181818181818179,1.0
94.0,0.9585212155160352,0.883720930232558,0.9166666666666667,0.8181818181818179,1.0
99.0,0.94810250665173,0.8604651162790697,0.9166666666666667,0.8181818181818179,1.0
105.0,0.9428931522195781,0.8372093023255813,0.9166666666666667,0.8181818181818179,1.0
107.0,0.9376837977874255,0.8139534883720929,0.9166666666666667,0.8181818181818179,1.0
112.0,0.9220557344909681,0.7674418604651163,0.8749999999999999,0.8181818181818179,1.0
127.0,0.9168463800588157,0.7674418604651163,0.8333333333333331,0.8181818181818179,0.95
128.0,0.911637025626664,0.7441860465116279,0.8333333333333331,0.8181818181818179,0.95
130.0,0.9064276711945114,0.7209302325581396,0.8333333333333331,0.8181818181818179,0.95
134.0,0.9012183167623592,0.6976744186046513,0.8333333333333331,0.8181818181818179,0.95
144.0,0.8960089623302063,0.6976744186046513,0.8333333333333331,0.8181818181818179,0.95
147.0,0.8855902534659021,0.6511627906976744,0.7916666666666664,0.8181818181818179,0.9
154.0,0.8803808990337495,0.6511627906976744,0.7916666666666664,0.8181818181818179,0.9
159.0,0.875171544601597,0.6511627906976744,0.7916666666666664,0.8181818181818179,0.8500000000000002
162.0,0.869962190169445,0.6511627906976744,0.7916666666666664,0.8181818181818179,0.8500000000000002
167.0,0.8647528357372928,0.6511627906976744,0.7916666666666664,0.8181818181818179,0.8500000000000002
170.0,0.8595434813051397,0.627906976744186,0.7916666666666664,0.8181818181818179,0.8500000000000002
172.0,0.8543341268729879,0.6046511627906977,0.7916666666666664,0.8181818181818179,0.8500000000000002
173.0,0.8439154180086825,0.5813953488372092,0.7499999999999998,0.7727272727272726,0.8
174.0,0.8387060635765307,0.5813953488372092,0.7083333333333333,0.7272727272727271,0.8
177.0,0.8334967091443779,0.5813953488372092,0.7083333333333333,0.6818181818181817,0.8
182.0,0.8334967091443779,0.5813953488372092,0.7083333333333333,0.6818181818181817,0.8
184.0,0.8282545914768032,0.558139534883721,0.7083333333333333,0.6818181818181817,0.8
191.0,0.8230124738092283,0.558139534883721,0.7083333333333333,0.6818181818181817,0.8
192.0,0.8177703561416538,0.558139534883721,0.6666666666666665,0.6818181818181817,0.8
205.0,0.8125282384740793,0.558139534883721,0.6666666666666665,0.6818181818181817,0.8
208.0,0.8072861208065047,0.558139534883721,0.6666666666666665,0.6363636363636361,0.7500000000000001
209.0,0.8020440031389295,0.558139534883721,0.6249999999999999,0.5909090909090908,0.7
213.0,0.7968018854713551,0.558139534883721,0.6249999999999999,0.5909090909090908,0.7
