times,population,R0,R1,R2,R3,R4,R5
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.9701046337817638,1.0,0.849056603773585,1.0,1.0,0.9657534246575344,0.9675392670157066
2.0,0.9499097030862298,1.0,0.7467149595687335,1.0,1.0,0.9246575342465756,0.9455259142450357
3.0,0.9386902971442661,1.0,0.6898584905660379,1.0,1.0,0.9041095890410957,0.9318986006250959
4.0,0.9274708912023034,1.0,0.6330020215633428,1.0,1.0,0.863013698630137,0.9203677967928395
5.0,0.9199912872409939,1.0,0.5950977088948788,1.0,1.0,0.849315068493151,0.9109335027482659
6.0,0.913259643675816,1.0,0.5609838274932615,1.0,1.0,0.849315068493151,0.9046439733852166
7.0,0.9087718812990306,1.0,0.5382412398921836,1.0,1.0,0.8424657534246572,0.8994026989160093
8.0,0.8990483961493293,1.0,0.4889656334231807,1.0,1.0,0.8356164383561646,0.8910166597652777
9.0,0.892316752584151,1.0,0.45485175202156347,1.0,1.0,0.8082191780821921,0.8847271304022285
10.0,0.8848371486228425,1.0,0.4169474393531001,1.0,1.0,0.7876712328767125,0.8752928363576543
11.0,0.8780998099277446,1.0,0.3825205865624774,1.0,1.0,0.7739726027397263,0.8669067972069225
12.0,0.873608250797679,1.0,0.3595693513687286,1.0,1.0,0.7602739726027397,0.8627137776315567
13.0,0.8698652848559578,1.0,0.3404433220406047,1.0,1.0,0.7534246575342469,0.858520758056191
14.0,0.8683680984792698,1.0,0.3327929103093552,1.0,1.0,0.7534246575342469,0.8574725031623488
15.0,0.8638765393492048,1.0,0.3098416751156067,1.0,1.0,0.7465753424657533,0.8543277384808248
16.0,0.8601335734074835,1.0,0.2907156457874827,1.0,1.0,0.7397260273972605,0.8501347189054589
17.0,0.8548934210890745,1.0,0.2639392047281094,1.0,1.0,0.7260273972602739,0.8438451895424098
18.0,0.8504018619590094,1.0,0.24098796953436064,1.0,1.0,0.7260273972602739,0.839652169967044
19.0,0.8474074892056324,1.0,0.22568714607186163,1.0,1.0,0.7260273972602739,0.8354591503916777
20.0,0.8406701505105342,1.0,0.19126029328123859,1.0,1.0,0.7191780821917807,0.8281213661347873
21.0,0.8376757777571575,1.0,0.17595946981873953,1.0,1.0,0.7123287671232876,0.8249766014532625
22.0,0.8294412526853716,1.0,0.133882205296867,1.0,1.0,0.6986301369863012,0.8155423074086888
23.0,0.8279440663086832,1.0,0.12623179356561748,1.0,1.0,0.6917808219178084,0.8134457976210062
24.0,0.8219553208019295,1.0,0.09563014664061929,1.0,1.0,0.6712328767123291,0.8071562682579567
25.0,0.8167151684835199,1.0,0.06885370558124589,1.0,1.0,0.6575342465753424,0.8008667388949082
26.0,0.8129722025417989,1.0,0.04972767625312204,1.0,1.0,0.6506849315068494,0.7977219742133836
27.0,0.8077320502233896,1.0,0.04590247038749727,0.9773584905660375,1.0,0.63013698630137,0.7914324448503346
