times,population,R0,R1,R2,R3,R4,R5
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.9701046337817638,0.849056603773585,1.0,1.0,1.0,0.9675392670157066,0.9765013054830294
2.0,0.9499097030862298,0.7467149595687335,1.0,1.0,1.0,0.9455259142450357,0.9608355091383819
3.0,0.9386902971442661,0.6898584905660379,1.0,1.0,1.0,0.9318986006250959,0.9556135770234987
4.0,0.9274708912023034,0.6330020215633428,1.0,1.0,1.0,0.9203677967928395,0.9451697127937344
5.0,0.9199912872409939,0.5950977088948788,1.0,1.0,1.0,0.9109335027482659,0.9425587467362924
6.0,0.913259643675816,0.5609838274932615,1.0,1.0,1.0,0.9046439733852166,0.934725848563969
7.0,0.9087718812990306,0.5382412398921836,1.0,1.0,1.0,0.8994026989160093,0.9321148825065274
8.0,0.8990483961493293,0.4889656334231807,1.0,1.0,1.0,0.8910166597652777,0.9190600522193212
9.0,0.892316752584151,0.45485175202156347,1.0,1.0,1.0,0.8847271304022285,0.9112271540469975
10.0,0.8848371486228425,0.4169474393531001,1.0,1.0,1.0,0.8752928363576543,0.9086161879895566
11.0,0.8780998099277446,0.3825205865624774,1.0,1.0,1.0,0.8669067972069225,0.9059976975342555
12.0,0.873608250797679,0.3595693513687286,1.0,1.0,1.0,0.8627137776315567,0.9007607166236523
13.0,0.8698652848559578,0.3404433220406047,1.0,1.0,1.0,0.858520758056191,0.8981422261683508
14.0,0.8683680984792698,0.3327929103093552,1.0,1.0,1.0,0.8574725031623488,0.8955237357130496
15.0,0.8638765393492048,0.3098416751156067,1.0,1.0,1.0,0.8543277384808248,0.8876682643471456
16.0,0.8601335734074835,0.2907156457874827,1.0,1.0,1.0,0.8501347189054589,0.8850497738918447
17.0,0.8548934210890745,0.2639392047281094,1.0,1.0,1.0,0.8438451895424098,0.8824312834365432
18.0,0.8504018619590094,0.24098796953436064,1.0,1.0,1.0,0.839652169967044,0.8771943025259406
19.0,0.8474074892056324,0.22568714607186163,1.0,1.0,1.0,0.8354591503916777,0.8771943025259406
20.0,0.8406701505105342,0.19126029328123859,1.0,1.0,1.0,0.8281213661347873,0.8719573216153381
21.0,0.8376757777571575,0.17595946981873953,1.0,1.0,1.0,0.8249766014532625,0.8693388311600364
22.0,0.8294412526853716,0.133882205296867,1.0,1.0,1.0,0.8155423074086888,0.864101850249434
23.0,0.8279440663086832,0.12623179356561748,1.0,1.0,1.0,0.8134457976210062,0.864101850249434
24.0,0.8219553208019295,0.09563014664061929,1.0,1.0,1.0,0.8071562682579567,0.8588648693388319
25.0,0.8167151684835199,0.06885370558124589,1.0,1.0,1.0,0.8008667388949082,0.8562463788835303
26.0,0.8129722025417989,0.04972767625312204,1.0,1.0,1.0,0.7977219742133836,0.8510093979729274
27.0,0.8077320502233896,0.04590247038749727,1.0,0.9773584905660375,1.0,0.7914324448503346,0.8483909075176259
28.0,0.8024918979049803,0.0420772645218725,1.0,0.9547169811320757,1.0,0.7872394252749683,0.8405354361517222
29.0,0.7980003387749149,0.0420772645218725,1.0,0.9320754716981137,1.0,0.7840946605934442,0.8326799647858184
30.0,0.7920115932681616,0.0420772645218725,1.0,0.9018867924528307,1.0,0.7778051312303949,0.8274429838752159
31.0,0.7867714409497524,0.0420772645218725,1.0,0.8754716981132077,1.0,0.7715156018673462,0.8248244934199144
32.0,0.7807826954429987,0.0420772645218725,1.0,0.8452830188679245,1.0,0.7641778176104556,0.8222060029646129
33.0,0.7777883226896217,0.0420772645218725,1.0,0.8301886792452835,1.0,0.7610330529289308,0.8195875125093115
34.0,0.7732967635595566,0.0420772645218725,1.0,0.8075471698113207,1.0,0.7557917784597236,0.8169690220540106
35.0,0.7680566112411471,0.0420772645218725,1.0,0.781132075471698,1.0,0.7495022490966743,0.814350531598709
36.0,0.7643099936253362,0.03825205865624773,1.0,0.7659644623557429,1.0,0.7453033569448725,0.811732041143408
37.0,0.7598140524863641,0.03825205865624773,1.0,0.7432130426818093,1.0,0.74005474175512,0.8091135506881069
38.0,0.7553181113473915,0.03825205865624773,1.0,0.7204616230078768,1.0,0.7348061265653669,0.8064950602328048
39.0,0.7508221702084186,0.03825205865624773,1.0,0.697710203333944,1.0,0.7316569574515157,0.7986395888669015
