times,population,R0,R1,R2,R3,R4,R5,R6
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
42.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
57.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
63.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
65.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
67.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
71.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
72.0,0.998511904761905,1.0,0.9920634920634924,1.0,1.0,0.9938650306748462,0.9924242424242423,0.9976744186046514
98.0,0.9970238095238094,0.992805755395684,0.9920634920634924,1.0,1.0,0.9938650306748462,0.9924242424242423,0.9953488372093023
113.0,0.9955357142857146,0.992805755395684,0.9920634920634924,1.0,1.0,0.9877300613496934,0.9924242424242423,0.993023255813954
114.0,0.9955357142857146,0.992805755395684,0.9920634920634924,1.0,1.0,0.9877300613496934,0.9924242424242423,0.993023255813954
120.0,0.9940453913601373,0.9856115107913673,0.9920634920634924,1.0,1.0,0.9877300613496934,0.9924242424242423,0.9906976744186053
148.0,0.9940453913601373,0.9856115107913673,0.9920634920634924,1.0,1.0,0.9877300613496934,0.9924242424242423,0.9906976744186053
160.0,0.9925528307124493,0.9784172661870509,0.9920634920634924,1.0,1.0,0.9877300613496934,0.9924242424242423,0.9883666210670318
168.0,0.9925528307124493,0.9784172661870509,0.9920634920634924,1.0,1.0,0.9877300613496934,0.9924242424242423,0.9883666210670318
169.0,0.9910580222324609,0.9784172661870509,0.9920634920634924,1.0,0.9926470588235292,0.9815567484662581,0.9848484848484849,0.9883666210670318
171.0,0.9895632137524724,0.9712230215827342,0.9920634920634924,1.0,0.9926470588235292,0.9815567484662581,0.9848484848484849,0.9860355677154582
173.0,0.9880684052724833,0.9712230215827342,0.9920634920634924,1.0,0.9926470588235292,0.9753834355828226,0.9848484848484849,0.9837045143638857
175.0,0.9865735967924949,0.9712230215827342,0.9920634920634924,1.0,0.9926470588235292,0.9692101226993866,0.9848484848484849,0.9813734610123119
177.0,0.9835839798325179,0.9568345323741009,0.9840629800307218,1.0,0.9852941176470582,0.9692101226993866,0.9848484848484849,0.9813734610123119
180.0,0.9820868961493634,0.9496402877697842,0.97599689003047,1.0,0.9852941176470582,0.9692101226993866,0.9848484848484849,0.9813734610123119
181.0,0.980589812466209,0.9496402877697842,0.97599689003047,1.0,0.9778858911985839,0.9630368098159514,0.9848484848484849,0.9790368575337111
184.0,0.979092728783055,0.9424460431654675,0.9679308000302178,1.0,0.9778858911985839,0.9630368098159514,0.9848484848484849,0.9790368575337111
186.0,0.979092728783055,0.9424460431654675,0.9679308000302178,1.0,0.9778858911985839,0.9630368098159514,0.9848484848484849,0.9790368575337111
191.0,0.9775933524755772,0.9424460431654675,0.9679308000302178,1.0,0.9704776647501097,0.9630368098159514,0.9772727272727274,0.9767002540551106
195.0,0.9760939761680988,0.9351964582180409,0.9679308000302178,1.0,0.9704776647501097,0.9630368098159514,0.9772727272727274,0.9743636505765099
205.0,0.9745922931278407,0.9351964582180409,0.9679308000302178,1.0,0.9704776647501097,0.9630368098159514,0.9772727272727274,0.9720214302626237
213.0,0.9745922931278407,0.9351964582180409,0.9679308000302178,1.0,0.9704776647501097,0.9630368098159514,0.9772727272727274,0.9720214302626237
