times,population,R0,R1,R2,R3
0.0,1.0,1.0,1.0,1.0,1.0
1.0,0.9991311902693312,1.0,1.0,1.0,0.9942528735632187
2.0,0.9982608669328604,0.9985915492957743,0.9974683544303797,1.0,0.9942528735632187
3.0,0.9982608669328604,0.9985915492957743,0.9974683544303797,1.0,0.9942528735632187
4.0,0.9982608669328604,0.9985915492957743,0.9974683544303797,1.0,0.9942528735632187
7.0,0.9956430499741206,0.9971791142896977,0.9898540921828197,0.9982517482517487,0.9942528735632187
9.0,0.9947704443212075,0.9971791142896977,0.9898540921828197,0.9982517482517487,0.9885057471264364
10.0,0.9947704443212075,0.9971791142896977,0.9898540921828197,0.9982517482517487,0.9885057471264364
11.0,0.9947704443212075,0.9971791142896977,0.9898540921828197,0.9982517482517487,0.9885057471264364
13.0,0.9930221658601864,0.9943502373697268,0.9873094801206537,0.996503496503497,0.9885057471264364
14.0,0.9903997481686541,0.9943502373697268,0.9873094801206537,0.9930069930069935,0.9827250117631238
15.0,0.9895256089381435,0.9943502373697268,0.9873094801206537,0.9930069930069935,0.976944276399811
16.0,0.9886514697076328,0.9943502373697268,0.9873094801206537,0.9930069930069935,0.9711635410364984
17.0,0.9877773304771212,0.9943502373697268,0.9873094801206537,0.991258741258741,0.9711635410364984
18.0,0.9851502631088308,0.9929317634219809,0.9847516835400304,0.9877560601942227,0.9711635410364984
19.0,0.9851502631088308,0.9929317634219809,0.9847516835400304,0.9877560601942227,0.9711635410364984
20.0,0.983397326697605,0.9915112601838951,0.9847516835400304,0.986001608932776,0.9711635410364984
24.0,0.9825208584919924,0.9900907569458096,0.9847516835400304,0.986001608932776,0.9711635410364984
25.0,0.9807679220807666,0.9886702537077238,0.9847516835400304,0.9842471576713296,0.9711635410364984
26.0,0.9798898845498077,0.9886702537077238,0.9847516835400304,0.9842471576713296,0.9653131582591693
27.0,0.9798898845498077,0.9886702537077238,0.9847516835400304,0.9842471576713296,0.9653131582591693
35.0,0.9790110595412429,0.9872497504696376,0.9821805303192997,0.9824927064098835,0.9653131582591693
38.0,0.9790110595412429,0.9872497504696376,0.9821805303192997,0.9824927064098835,0.9653131582591693
39.0,0.9781306539121595,0.9872497504696376,0.9821805303192997,0.9807351165951967,0.9653131582591693
40.0,0.9781306539121595,0.9872497504696376,0.9821805303192997,0.9807351165951967,0.9653131582591693
41.0,0.9781306539121595,0.9872497504696376,0.9821805303192997,0.9807351165951967,0.9653131582591693
42.0,0.9772454678000217,0.9872497504696376,0.9795752769232273,0.9807351165951967,0.9594271024161253
44.0,0.976359479161943,0.9858168771017569,0.9795752769232273,0.9789648366013426,0.9594271024161253
46.0,0.9745875018857871,0.9858168771017569,0.9795752769232273,0.977194556607488,0.9535410465730811
47.0,0.9736990903070405,0.9858168771017569,0.9795752769232273,0.9754178392318382,0.9535410465730811
49.0,0.9736990903070405,0.9858168771017569,0.9795752769232273,0.9754178392318382,0.9535410465730811
52.0,0.9728057883893276,0.9858168771017569,0.9795752769232273,0.9754178392318382,0.9476184313769747
53.0,0.9728057883893276,0.9858168771017569,0.9795752769232273,0.9754178392318382,0.9476184313769747
54.0,0.9728057883893276,0.9858168771017569,0.9795752769232273,0.9754178392318382,0.9476184313769747
55.0,0.9728057883893276,0.9858168771017569,0.9795752769232273,0.9754178392318382,0.9476184313769747
56.0,0.9719075374305192,0.9858168771017569,0.9795752769232273,0.9754178392318382,0.9476184313769747
58.0,0.9710084555272538,0.9858168771017569,0.9795752769232273,0.9736214896199937,0.9476184313769747
59.0,0.9710084555272538,0.9858168771017569,0.9795752769232273,0.9736214896199937,0.9476184313769747
60.0,0.9710084555272538,0.9858168771017569,0.9795752769232273,0.9736214896199937,0.9476184313769747
61.0,0.970106869217572,0.9858168771017569,0.9795752769232273,0.9736214896199937,0.9415826451898606
62.0,0.970106869217572,0.9858168771017569,0.9795752769232273,0.9736214896199937,0.9415826451898606
63.0,0.970106869217572,0.9858168771017569,0.9795752769232273,0.9736214896199937,0.9415826451898606
64.0,0.9692027621633152,0.9858168771017569,0.9795752769232273,0.9736214896199937,0.9355079184467003
65.0,0.9682986551090583,0.9858168771017569,0.9795752769232273,0.9718151417728319,0.9355079184467003
66.0,0.9682986551090583,0.9858168771017569,0.9795752769232273,0.9718151417728319,0.9355079184467003
67.0,0.9682986551090583,0.9858168771017569,0.9795752769232273,0.9718151417728319,0.9355079184467003
68.0,0.9664802538788069,0.9858168771017569,0.9795752769232273,0.9718151417728319,0.9233584649603793
69.0,0.9664802538788069,0.9858168771017569,0.9795752769232273,0.9718151417728319,0.9233584649603793
70.0,0.9664802538788069,0.9858168771017569,0.9795752769232273,0.9718151417728319,0.9233584649603793
73.0,0.9664802538788069,0.9858168771017569,0.9795752769232273,0.9718151417728319,0.9233584649603793
74.0,0.9664802538788069,0.9858168771017569,0.9795752769232273,0.9718151417728319,0.9233584649603793
75.0,0.9664802538788069,0.9858168771017569,0.9795752769232273,0.9718151417728319,0.9233584649603793
76.0,0.9664802538788069,0.9858168771017569,0.9795752769232273,0.9718151417728319,0.9233584649603793
77.0,0.965560672286153,0.9858168771017569,0.9795752769232273,0.9718151417728319,0.9172027418606437
80.0,0.965560672286153,0.9858168771017569,0.9795752769232273,0.9718151417728319,0.9172027418606437
81.0,0.9646393357667963,0.9858168771017569,0.9795752769232273,0.9699745827922017,0.9172027418606437
82.0,0.9627949010903771,0.9858168771017569,0.9795752769232273,0.9681305246500108,0.9110470187609074
84.0,0.961870913661308,0.9858168771017569,0.9795752769232273,0.9681305246500108,0.9048912956611717
85.0,0.9609451476231353,0.9858168771017569,0.9768617720010028,0.966282947312893,0.9048912956611717
86.0,0.9609451476231353,0.9858168771017569,0.9768617720010028,0.966282947312893,0.9048912956611717
87.0,0.9600175943918389,0.9858168771017569,0.9768617720010028,0.966282947312893,0.898735572561436
88.0,0.9600175943918389,0.9858168771017569,0.9768617720010028,0.966282947312893,0.898735572561436
89.0,0.9600175943918389,0.9858168771017569,0.9768617720010028,0.966282947312893,0.898735572561436
90.0,0.9590828158189163,0.9842955547605511,0.9768617720010028,0.966282947312893,0.898735572561436
91.0,0.9562757441628607,0.9842955547605511,0.9768617720010028,0.9644211304587255,0.8925373961989436
92.0,0.9562757441628607,0.9842955547605511,0.9768617720010028,0.9644211304587255,0.8925373961989436
94.0,0.9562757441628607,0.9842955547605511,0.9768617720010028,0.9644211304587255,0.8925373961989436
95.0,0.9562757441628607,0.9842955547605511,0.9768617720010028,0.9644211304587255,0.8925373961989436
98.0,0.9562757441628607,0.9842955547605511,0.9768617720010028,0.9644211304587255,0.8925373961989436
100.0,0.9562757441628607,0.9842955547605511,0.9768617720010028,0.9644211304587255,0.8925373961989436
102.0,0.9562757441628607,0.9842955547605511,0.9768617720010028,0.9644211304587255,0.8925373961989436
103.0,0.9553308076567707,0.982755186130253,0.9768617720010028,0.9625448247574434,0.8925373961989436
104.0,0.9553308076567707,0.982755186130253,0.9768617720010028,0.9625448247574434,0.8925373961989436
105.0,0.9543811746471715,0.982755186130253,0.9768617720010028,0.9606537740211816,0.8925373961989436
108.0,0.9534277469002712,0.982755186130253,0.9768617720010028,0.9606537740211816,0.8862519215778243
109.0,0.9534277469002712,0.982755186130253,0.9768617720010028,0.9606537740211816,0.8862519215778243
110.0,0.9534277469002712,0.982755186130253,0.9768617720010028,0.9606537740211816,0.8862519215778243
111.0,0.9534277469002712,0.982755186130253,0.9768617720010028,0.9606537740211816,0.8862519215778243
112.0,0.9524675981118513,0.982755186130253,0.9768617720010028,0.9606537740211816,0.8798760084729484
113.0,0.9505434211459691,0.9811877934888965,0.9740302886038978,0.9606537740211816,0.8798760084729484
114.0,0.948619244180086,0.9796204008475402,0.9740302886038978,0.9587477149457426,0.8798760084729484
115.0,0.947657155697145,0.9796204008475402,0.9740302886038978,0.9587477149457426,0.8734535558563578
116.0,0.947657155697145,0.9796204008475402,0.9740302886038978,0.9587477149457426,0.8734535558563578
117.0,0.9457290638239062,0.9780479764481059,0.9711905501531577,0.9568340468520385,0.8670311032397667
118.0,0.9457290638239062,0.9780479764481059,0.9711905501531577,0.9568340468520385,0.8670311032397667
119.0,0.9457290638239062,0.9780479764481059,0.9711905501531577,0.9568340468520385,0.8670311032397667
120.0,0.9457290638239062,0.9780479764481059,0.9711905501531577,0.9568340468520385,0.8670311032397667
123.0,0.9447560915360218,0.9780479764481059,0.9711905501531577,0.9568340468520385,0.8606086506231755
124.0,0.9447560915360218,0.9780479764481059,0.9711905501531577,0.9568340468520385,0.8606086506231755
125.0,0.9447560915360218,0.9780479764481059,0.9711905501531577,0.9568340468520385,0.8606086506231755
126.0,0.9437760540966693,0.9780479764481059,0.9711905501531577,0.9568340468520385,0.8541379088891664
127.0,0.9427949979073798,0.9780479764481059,0.9711905501531577,0.9548892622039653,0.8541379088891664
129.0,0.9408328855288006,0.9764419863389958,0.9711905501531577,0.9548892622039653,0.8476671671551576
130.0,0.9398518293395104,0.9748359962298855,0.9711905501531577,0.9548892622039653,0.8476671671551576
131.0,0.9398518293395104,0.9748359962298855,0.9711905501531577,0.9548892622039653,0.8476671671551576
132.0,0.9398518293395104,0.9748359962298855,0.9711905501531577,0.9548892622039653,0.8476671671551576
133.0,0.9398518293395104,0.9748359962298855,0.9711905501531577,0.9548892622039653,0.8476671671551576
135.0,0.938855167802565,0.9731948581890946,0.968256439729734,0.9548892622039653,0.8476671671551576
136.0,0.938855167802565,0.9731948581890946,0.968256439729734,0.9548892622039653,0.8476671671551576
137.0,0.9378553220434567,0.9715453753786047,0.9653134110375468,0.9548892622039653,0.8476671671551576
138.0,0.9368522682230892,0.9698874481168672,0.9653134110375468,0.9529081641496002,0.8476671671551576
139.0,0.9368522682230892,0.9698874481168672,0.9653134110375468,0.9529081641496002,0.8476671671551576
140.0,0.9368522682230892,0.9698874481168672,0.9653134110375468,0.9529081641496002,0.8476671671551576
143.0,0.9368522682230892,0.9698874481168672,0.9653134110375468,0.9529081641496002,0.8476671671551576
144.0,0.9358394549601455,0.9682094421512671,0.9653134110375468,0.9509104531136473,0.8476671671551576
145.0,0.9358394549601455,0.9682094421512671,0.9653134110375468,0.9509104531136473,0.8476671671551576
146.0,0.9358394549601455,0.9682094421512671,0.9653134110375468,0.9509104531136473,0.8476671671551576
149.0,0.9348189102982477,0.9682094421512671,0.9653134110375468,0.9509104531136473,0.8410961038438771
