times,population,R0,R1,R2
0.0,1.0,1.0,1.0,1.0
11.0,0.9896373056994818,0.9767441860465118,1.0,1.0
15.0,0.9844559585492227,0.9534883720930234,1.0,1.0
38.0,0.9792746113989639,0.9302325581395349,1.0,1.0
74.0,0.9740932642487047,0.9302325581395349,1.0,1.0
81.0,0.9689119170984457,0.9302325581395349,1.0,0.9929577464788732
89.0,0.9637305699481868,0.9069767441860465,1.0,0.9929577464788732
90.0,0.9637305699481868,0.9069767441860465,1.0,0.9929577464788732
94.0,0.9585212155160352,0.883720930232558,1.0,0.9929577464788732
99.0,0.94810250665173,0.8604651162790697,1.0,0.9858651911468815
105.0,0.9428931522195781,0.8372093023255813,1.0,0.9858651911468815
107.0,0.9376837977874255,0.8139534883720929,1.0,0.9858651911468815
112.0,0.9220557344909681,0.7674418604651163,1.0,0.9787726358148902
127.0,0.9168463800588157,0.7674418604651163,1.0,0.971680080482898
128.0,0.911637025626664,0.7441860465116279,1.0,0.971680080482898
130.0,0.9064276711945114,0.7209302325581396,1.0,0.971680080482898
134.0,0.9012183167623592,0.6976744186046513,1.0,0.971680080482898
144.0,0.8960089623302063,0.6976744186046513,1.0,0.971680080482898
147.0,0.8855902534659021,0.6511627906976744,0.9090909090909092,0.971680080482898
154.0,0.8803808990337495,0.6511627906976744,0.9090909090909092,0.9645875251509062
159.0,0.875171544601597,0.6511627906976744,0.8181818181818182,0.9574949698189141
162.0,0.869962190169445,0.6511627906976744,0.8181818181818182,0.9504024144869218
167.0,0.8647528357372928,0.6511627906976744,0.8181818181818182,0.9504024144869218
170.0,0.8595434813051397,0.627906976744186,0.8181818181818182,0.9504024144869218
172.0,0.8543341268729879,0.6046511627906977,0.8181818181818182,0.9504024144869218
173.0,0.8439154180086825,0.5813953488372092,0.7272727272727271,0.9433098591549299
174.0,0.8387060635765307,0.5813953488372092,0.7272727272727271,0.9362173038229378
177.0,0.8334967091443779,0.5813953488372092,0.7272727272727271,0.9291247484909457
182.0,0.8334967091443779,0.5813953488372092,0.7272727272727271,0.9291247484909457
184.0,0.8282545914768032,0.558139534883721,0.7272727272727271,0.9291247484909457
191.0,0.8230124738092283,0.558139534883721,0.7272727272727271,0.9220321931589539
192.0,0.8177703561416538,0.558139534883721,0.7272727272727271,0.9149396378269621
205.0,0.8125282384740793,0.558139534883721,0.7272727272727271,0.90784708249497
208.0,0.8072861208065047,0.558139534883721,0.6363636363636362,0.9007545271629782
209.0,0.8020440031389295,0.558139534883721,0.5454545454545454,0.8936619718309863
213.0,0.7968018854713551,0.558139534883721,0.5454545454545454,0.8865694164989947
216.0,0.7915597678037802,0.558139534883721,0.5454545454545454,0.8794768611670026
219.0,0.7810755324686309,0.5348837209302326,0.5454545454545454,0.8723843058350101
222.0,0.7758334148010559,0.5348837209302326,0.5454545454545454,0.8652917505030187
228.0,0.7705912971334813,0.5348837209302326,0.5454545454545454,0.8581991951710267
230.0,0.7653491794659067,0.5348837209302326,0.5454545454545454,0.8511066398390345
235.0,0.7601070617983319,0.5348837209302326,0.5454545454545454,0.8440140845070428
238.0,0.7548649441307574,0.5116279069767443,0.5454545454545454,0.8440140845070428
243.0,0.7496228264631825,0.5116279069767443,0.5454545454545454,0.836921529175051
245.0,0.744380708795608,0.5116279069767443,0.4545454545454544,0.8298289738430589
254.0,0.7391385911280334,0.5116279069767443,0.4545454545454544,0.8227364185110666
255.0,0.7338964734604583,0.48837209302325585,0.4545454545454544,0.8227364185110666
256.0,0.7286543557928836,0.4651162790697674,0.3636363636363636,0.8227364185110666
262.0,0.7234122381253094,0.4651162790697674,0.3636363636363636,0.8156438631790749
264.0,0.7181701204577345,0.441860465116279,0.2727272727272727,0.8156438631790749
270.0,0.71292800279016,0.441860465116279,0.2727272727272727,0.8085513078470831
273.0,0.7076858851225851,0.441860465116279,0.2727272727272727,0.8014587525150911
274.0,0.7024437674550101,0.41860465116279066,0.2727272727272727,0.8014587525150911
275.0,0.6972016497874356,0.39534883720930236,0.2727272727272727,0.8014587525150911
276.0,0.6972016497874356,0.39534883720930236,0.2727272727272727,0.8014587525150911
279.0,0.68663798842702,0.39534883720930236,0.2727272727272727,0.7872736418511068
291.0,0.6813561577468121,0.37063953488372103,0.2727272727272727,0.7872736418511068
293.0,0.6760743270666042,0.37063953488372103,0.2727272727272727,0.7801810865191153
296.0,0.6707924963863965,0.37063953488372103,0.2727272727272727,0.773088531187123
301.0,0.6655106657061887,0.37063953488372103,0.2727272727272727,0.7659959758551314
307.0,0.6602288350259811,0.34593023255813954,0.2727272727272727,0.7659959758551314
308.0,0.6549470043457731,0.34593023255813954,0.18181818181818182,0.7589034205231389
310.0,0.6496651736655649,0.34593023255813954,0.18181818181818182,0.751810865191147
317.0,0.6443833429853575,0.3212209302325582,0.18181818181818182,0.751810865191147
324.0,0.6338196816249415,0.3212209302325582,0.18181818181818182,0.7447183098591551
327.0,0.6285378509447339,0.2965116279069768,0.18181818181818182,0.7447183098591551
328.0,0.6232560202645261,0.2965116279069768,0.18181818181818182,0.7376257545271632
334.0,0.6179741895843182,0.2965116279069768,0.18181818181818182,0.7305331991951715
336.0,0.6126923589041101,0.2965116279069768,0.18181818181818182,0.7234406438631791
338.0,0.6074105282239024,0.2965116279069768,0.18181818181818182,0.7163480885311876
343.0,0.6021286975436947,0.2965116279069768,0.18181818181818182,0.7092555331991958
346.0,0.5968468668634869,0.27180232558139544,0.18181818181818182,0.7092555331991958
347.0,0.5915650361832786,0.27180232558139544,0.18181818181818182,0.7021629778672035
351.0,0.5862832055030709,0.24709302325581406,0.18181818181818182,0.7021629778672035
369.0,0.5810013748228634,0.24709302325581406,0.18181818181818182,0.6950704225352119
370.0,0.5757195441426551,0.24709302325581406,0.0909090909090909,0.6879778672032196
372.0,0.5704377134624475,0.22238372093023265,0.0909090909090909,0.6879778672032196
374.0,0.5651558827822394,0.22238372093023265,0.0909090909090909,0.6808853118712276
376.0,0.5598740521020317,0.22238372093023265,0.0909090909090909,0.6808853118712276
382.0,0.5545922214218237,0.22238372093023265,0.0909090909090909,0.6737927565392356
395.0,0.549310390741616,0.22238372093023265,0.0909090909090909,0.6667002012072437
404.0,0.5440285600614083,0.19767441860465118,0.0909090909090909,0.6667002012072437
407.0,0.5334648987009927,0.19767441860465118,0.0909090909090909,0.65251509054326
413.0,0.5334648987009927,0.19767441860465118,0.0909090909090909,0.65251509054326
414.0,0.5281302497139824,0.19767441860465118,0.0909090909090909,0.6453445950427847
432.0,0.5227956007269727,0.19767441860465118,0.0909090909090909,0.6381740995423093
445.0,0.5227956007269727,0.19767441860465118,0.0909090909090909,0.6381740995423093
446.0,0.5120163099903341,0.19767441860465118,0.0909090909090909,0.6309221211384192
459.0,0.5066266646220148,0.19767441860465118,0.0909090909090909,0.623670142734529
461.0,0.5012370192536957,0.19767441860465118,0.0909090909090909,0.6164181643306396
