times,population,R0,R1,R2,R3,R4,R5,R6
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.0,0.9943181818181827,0.9743589743589743,1.0,1.0,0.9767441860465118,1.0,1.0,1.0
7.0,0.9886363636363641,0.9487179487179488,1.0,1.0,0.9767441860465118,1.0,1.0,0.9923664122137406
31.0,0.9829545454545462,0.9230769230769231,1.0,1.0,0.9534883720930234,1.0,1.0,0.9923664122137406
32.0,0.9772727272727274,0.9230769230769231,1.0,1.0,0.9302325581395349,1.0,1.0,0.9923664122137406
39.0,0.97159090909091,0.9230769230769231,0.9736842105263158,1.0,0.9302325581395349,1.0,1.0,0.9847328244274811
61.0,0.9602272727272732,0.871794871794872,0.9736842105263158,1.0,0.883720930232558,1.0,0.9230769230769231,0.9847328244274811
277.0,0.9545454545454548,0.8461538461538463,0.9736842105263158,1.0,0.8604651162790697,1.0,0.9230769230769231,0.9847328244274811
362.0,0.948863636363637,0.8461538461538463,0.9736842105263158,1.0,0.8604651162790697,1.0,0.9230769230769231,0.9770992366412214
370.0,0.943181818181819,0.8205128205128206,0.9736842105263158,1.0,0.8372093023255813,1.0,0.8461538461538463,0.9770992366412214
518.0,0.9375000000000001,0.8205128205128206,0.9473684210526316,1.0,0.8139534883720929,1.0,0.8461538461538463,0.9770992366412214
533.0,0.9318181818181825,0.8205128205128206,0.9210526315789473,1.0,0.7906976744186048,1.0,0.8461538461538463,0.9770992366412214
563.0,0.926136363636364,0.794871794871795,0.9210526315789473,1.0,0.7674418604651163,1.0,0.8461538461538463,0.9770992366412214
566.0,0.9204545454545454,0.7692307692307694,0.9210526315789473,1.0,0.7441860465116279,1.0,0.8461538461538463,0.9770992366412214
652.0,0.9147727272727277,0.7692307692307694,0.8947368421052634,1.0,0.7441860465116279,1.0,0.8461538461538463,0.9694656488549621
748.0,0.9090909090909092,0.7435897435897437,0.8947368421052634,1.0,0.7209302325581396,1.0,0.8461538461538463,0.9694656488549621
779.0,0.9034090909090913,0.7435897435897437,0.8947368421052634,1.0,0.7209302325581396,1.0,0.8461538461538463,0.9618320610687027
791.0,0.8977272727272732,0.717948717948718,0.8947368421052634,1.0,0.6976744186046513,1.0,0.8461538461538463,0.9618320610687027
809.0,0.8920454545454546,0.717948717948718,0.8947368421052634,1.0,0.6976744186046513,1.0,0.8461538461538463,0.9541984732824434
845.0,0.8863636363636368,0.717948717948718,0.868421052631579,1.0,0.6976744186046513,1.0,0.8461538461538463,0.9541984732824434
1005.0,0.8806818181818187,0.717948717948718,0.868421052631579,1.0,0.6976744186046513,1.0,0.8461538461538463,0.9465648854961838
1135.0,0.8750000000000007,0.717948717948718,0.8421052631578948,1.0,0.6976744186046513,1.0,0.8461538461538463,0.9389312977099236
1369.0,0.869318181818182,0.717948717948718,0.8157894736842106,1.0,0.6976744186046513,1.0,0.8461538461538463,0.9312977099236647
1392.0,0.8636363636363641,0.6923076923076924,0.8157894736842106,1.0,0.6976744186046513,1.0,0.8461538461538463,0.9236641221374051
1589.0,0.8579545454545457,0.6923076923076924,0.8157894736842106,1.0,0.6976744186046513,1.0,0.8461538461538463,0.9160305343511452
1625.0,0.8522727272727274,0.6923076923076924,0.7894736842105264,1.0,0.6976744186046513,1.0,0.8461538461538463,0.908396946564886
1673.0,0.8465909090909095,0.6923076923076924,0.7894736842105264,1.0,0.6976744186046513,1.0,0.8461538461538463,0.9007633587786266
1674.0,0.8409090909090909,0.6666666666666669,0.7894736842105264,1.0,0.6976744186046513,1.0,0.8461538461538463,0.8931297709923669
1706.0,0.8352272727272728,0.6666666666666669,0.7631578947368423,1.0,0.6976744186046513,1.0,0.8461538461538463,0.885496183206107
1711.0,0.8295454545454548,0.6666666666666669,0.7631578947368423,1.0,0.6976744186046513,1.0,0.8461538461538463,0.8778625954198478
1781.0,0.8238636363636366,0.6666666666666669,0.7368421052631579,1.0,0.6744186046511629,1.0,0.8461538461538463,0.8778625954198478
1815.0,0.8181818181818186,0.641025641025641,0.7368421052631579,1.0,0.6511627906976744,1.0,0.8461538461538463,0.8778625954198478
1851.0,0.8125000000000001,0.641025641025641,0.7105263157894738,1.0,0.6511627906976744,1.0,0.8461538461538463,0.8702290076335882
2006.0,0.8068181818181822,0.6153846153846155,0.7105263157894738,1.0,0.6511627906976744,1.0,0.8461538461538463,0.8625954198473288
2016.0,0.8011363636363641,0.5897435897435898,0.7105263157894738,1.0,0.6511627906976744,1.0,0.8461538461538463,0.8549618320610687
2099.0,0.7954545454545454,0.5641025641025643,0.7105263157894738,1.0,0.627906976744186,1.0,0.8461538461538463,0.8549618320610687
2223.0,0.7840909090909097,0.5384615384615385,0.7105263157894738,0.9666666666666667,0.6046511627906977,1.0,0.8461538461538463,0.8473282442748092
2236.0,0.7784090909090914,0.5384615384615385,0.7105263157894738,0.9333333333333331,0.6046511627906977,1.0,0.8461538461538463,0.8396946564885502
2339.0,0.7727272727272733,0.5128205128205128,0.7105263157894738,0.9333333333333331,0.6046511627906977,1.0,0.8461538461538463,0.8320610687022901
2400.0,0.767045454545455,0.5128205128205128,0.6842105263157896,0.9333333333333331,0.5813953488372092,1.0,0.8461538461538463,0.8320610687022901
2403.0,0.7613636363636365,0.5128205128205128,0.6842105263157896,0.9333333333333331,0.558139534883721,1.0,0.8461538461538463,0.8320610687022901
2422.0,0.7556818181818185,0.48717948717948717,0.6842105263157896,0.9333333333333331,0.558139534883721,1.0,0.7692307692307694,0.824427480916031
2434.0,0.7500000000000001,0.48717948717948717,0.6578947368421052,0.9333333333333331,0.558139534883721,1.0,0.7692307692307694,0.816793893129771
2445.0,0.7443181818181819,0.48717948717948717,0.6578947368421052,0.9333333333333331,0.558139534883721,1.0,0.7692307692307694,0.8091603053435116
2476.0,0.7386363636363638,0.48717948717948717,0.6578947368421052,0.9333333333333331,0.558139534883721,1.0,0.6923076923076924,0.8015267175572519
2587.0,0.7329545454545456,0.4615384615384615,0.6578947368421052,0.9333333333333331,0.558139534883721,1.0,0.6923076923076924,0.7938931297709925
2651.0,0.7272727272727274,0.4615384615384615,0.6578947368421052,0.9333333333333331,0.558139534883721,1.0,0.6923076923076924,0.7862595419847331
2678.0,0.7215909090909093,0.4615384615384615,0.6578947368421052,0.9333333333333331,0.5348837209302326,1.0,0.6923076923076924,0.7862595419847331
2815.0,0.7159090909090912,0.435897435897436,0.6578947368421052,0.9333333333333331,0.5348837209302326,1.0,0.6923076923076924,0.7786259541984732
2833.0,0.7102272727272733,0.435897435897436,0.6578947368421052,0.9333333333333331,0.5348837209302326,1.0,0.6923076923076924,0.7709923664122142
2865.0,0.704545454545455,0.4102564102564103,0.6578947368421052,0.9333333333333331,0.5348837209302326,1.0,0.6923076923076924,0.7633587786259548
2910.0,0.6988636363636364,0.38461538461538464,0.6578947368421052,0.9333333333333331,0.5348837209302326,1.0,0.6153846153846153,0.7557251908396948
2970.0,0.6931818181818186,0.38461538461538464,0.6315789473684212,0.9333333333333331,0.5348837209302326,1.0,0.6153846153846153,0.7480916030534357
2989.0,0.6875000000000004,0.38461538461538464,0.6315789473684212,0.9333333333333331,0.5116279069767443,1.0,0.6153846153846153,0.7480916030534357
3010.0,0.681818181818182,0.38461538461538464,0.6315789473684212,0.9333333333333331,0.5116279069767443,1.0,0.6153846153846153,0.7404580152671758
3012.0,0.6761363636363641,0.3589743589743589,0.6315789473684212,0.9333333333333331,0.5116279069767443,1.0,0.6153846153846153,0.7328244274809163
3014.0,0.670454545454546,0.33333333333333337,0.6315789473684212,0.9333333333333331,0.5116279069767443,1.0,0.6153846153846153,0.7251908396946567
