times,population,R0,R1,R2,R3,R4,R5
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.9854014598540146,0.9545454545454544,0.8571428571428572,1.0,1.0,0.9428571428571431,1.0
2.0,0.9781021897810215,0.9545454545454544,0.8571428571428572,0.9866666666666674,1.0,0.9428571428571431,1.0
3.0,0.970802919708029,0.9090909090909087,0.8571428571428572,0.9733333333333335,1.0,0.9428571428571431,1.0
4.0,0.9635036496350361,0.9090909090909087,0.8571428571428572,0.9600000000000003,1.0,0.9428571428571431,1.0
7.0,0.9416058394160581,0.8636363636363633,0.7142857142857143,0.9200000000000006,0.9600000000000003,0.9428571428571431,1.0
8.0,0.9124087591240878,0.8181818181818179,0.7142857142857143,0.88,0.9600000000000003,0.9142857142857145,0.9696969696969697
10.0,0.8978102189781016,0.7727272727272726,0.7142857142857143,0.8666666666666667,0.9200000000000002,0.8857142857142859,0.9696969696969697
11.0,0.8905109489051095,0.7727272727272726,0.7142857142857143,0.8666666666666667,0.9200000000000002,0.8571428571428573,0.9696969696969697
12.0,0.8759124087591238,0.7727272727272726,0.7142857142857143,0.8533333333333333,0.9200000000000002,0.8571428571428573,0.9696969696969697
13.0,0.8613138686131389,0.7272727272727271,0.7142857142857143,0.826666666666667,0.8800000000000003,0.8571428571428573,0.9696969696969697
15.0,0.846715328467153,0.6818181818181817,0.7142857142857143,0.826666666666667,0.8800000000000003,0.8285714285714288,0.9696969696969697
16.0,0.8394160583941606,0.6363636363636361,0.7142857142857143,0.8133333333333337,0.8400000000000002,0.8285714285714288,0.9696969696969697
18.0,0.817518248175182,0.5454545454545454,0.7142857142857143,0.7733333333333334,0.8400000000000002,0.8285714285714288,0.9696969696969697
19.0,0.8029197080291972,0.49999999999999994,0.5714285714285714,0.7600000000000003,0.8400000000000002,0.8285714285714288,0.9696969696969697
20.0,0.7883211678832117,0.40909090909090906,0.5714285714285714,0.7333333333333337,0.8,0.8285714285714288,0.9696969696969697
21.0,0.773722627737226,0.3636363636363635,0.5714285714285714,0.706666666666667,0.76,0.8285714285714288,0.9696969696969697
22.0,0.7664233576642332,0.3636363636363635,0.5714285714285714,0.6933333333333337,0.76,0.8285714285714288,0.9696969696969697
24.0,0.7518248175182481,0.3636363636363635,0.42857142857142866,0.6666666666666669,0.72,0.8285714285714288,0.9696969696969697
25.0,0.7299270072992703,0.27272727272727265,0.42857142857142866,0.6400000000000003,0.72,0.8,0.9696969696969697
27.0,0.7225540072255406,0.27272727272727265,0.42857142857142866,0.6266666666666668,0.72,0.8,0.9696969696969697
29.0,0.7151810071518103,0.27272727272727265,0.2857142857142857,0.6133333333333336,0.72,0.8,0.9696969696969697
30.0,0.7004350070043504,0.27272727272727265,0.14285714285714285,0.6000000000000001,0.72,0.7703703703703705,0.9696969696969697
31.0,0.6856890068568906,0.27272727272727265,0.14285714285714285,0.5733333333333335,0.72,0.7703703703703705,0.9384164222873901
33.0,0.6783160067831605,0.2272727272727272,0.14285714285714285,0.5733333333333335,0.72,0.7407407407407406,0.9384164222873901
35.0,0.6709430067094302,0.2272727272727272,0.14285714285714285,0.5600000000000003,0.72,0.7407407407407406,0.9384164222873901
36.0,0.6635700066357003,0.2272727272727272,0.0,0.546666666666667,0.72,0.7407407407407406,0.9384164222873901
42.0,0.6561970065619702,0.2272727272727272,0.0,0.546666666666667,0.72,0.7111111111111112,0.9384164222873901
43.0,0.6488240064882406,0.2272727272727272,0.0,0.546666666666667,0.6776470588235293,0.7111111111111112,0.9384164222873901
44.0,0.6414510064145104,0.2272727272727272,0.0,0.546666666666667,0.6776470588235293,0.6814814814814815,0.9384164222873901
45.0,0.63407800634078,0.2272727272727272,0.0,0.5333333333333334,0.6776470588235293,0.6814814814814815,0.9384164222873901
48.0,0.6267050062670505,0.18181818181818177,0.0,0.5200000000000001,0.6776470588235293,0.6814814814814815,0.9384164222873901
49.0,0.6193320061933202,0.13636363636363635,0.0,0.5200000000000001,0.6776470588235293,0.6814814814814815,0.9384164222873901
51.0,0.5972130059721306,0.0909090909090909,0.0,0.4800000000000001,0.6352941176470588,0.6814814814814815,0.9384164222873901
52.0,0.5750940057509403,0.0909090909090909,0.0,0.45333333333333353,0.5929411764705881,0.6814814814814815,0.9384164222873901
53.0,0.5677210056772104,0.0909090909090909,0.0,0.45333333333333353,0.5929411764705881,0.6814814814814815,0.9384164222873901
54.0,0.5529750055297501,0.0909090909090909,0.0,0.4266666666666668,0.5929411764705881,0.6814814814814815,0.9071358748778104
56.0,0.5456020054560206,0.0909090909090909,0.0,0.4133333333333335,0.5929411764705881,0.6814814814814815,0.8758553274682306
59.0,0.5382290053822901,0.04545454545454544,0.0,0.40000000000000013,0.5929411764705881,0.6814814814814815,0.8758553274682306
61.0,0.5308560053085603,0.04545454545454544,0.0,0.3866666666666668,0.5929411764705881,0.6814814814814815,0.8758553274682306
63.0,0.5234830052348303,0.04545454545454544,0.0,0.3733333333333334,0.5929411764705881,0.6814814814814815,0.8758553274682306
72.0,0.5161100051611005,0.04545454545454544,0.0,0.3733333333333334,0.5929411764705881,0.651851851851852,0.8758553274682306
73.0,0.5087370050873704,0.04545454545454544,0.0,0.36000000000000015,0.5929411764705881,0.651851851851852,0.8758553274682306
80.0,0.4939910049399101,0.04545454545454544,0.0,0.33333333333333337,0.5929411764705881,0.651851851851852,0.8758553274682306
82.0,0.48661800486618007,0.04545454545454544,0.0,0.33333333333333337,0.5929411764705881,0.6222222222222222,0.8758553274682306
83.0,0.48661800486618007,0.04545454545454544,0.0,0.33333333333333337,0.5929411764705881,0.6222222222222222,0.8758553274682306
84.0,0.47913157402208495,0.04545454545454544,0.0,0.3194444444444444,0.5929411764705881,0.6222222222222222,0.8434162412657036
87.0,0.47164514317799,0.04545454545454544,0.0,0.30555555555555564,0.5929411764705881,0.6222222222222222,0.8434162412657036
90.0,0.46403796344931275,0.04545454545454544,0.0,0.2916666666666667,0.5473303167420813,0.6222222222222222,0.8434162412657036
92.0,0.45643078372063534,0.04545454545454544,0.0,0.27777777777777773,0.5473303167420813,0.6222222222222222,0.8434162412657036
95.0,0.44121642426328084,0.04545454545454544,0.0,0.24999999999999994,0.5473303167420813,0.6222222222222222,0.8096795916150756
97.0,0.44121642426328084,0.04545454545454544,0.0,0.24999999999999994,0.5473303167420813,0.6222222222222222,0.8096795916150756
99.0,0.42573514621895525,0.04545454545454544,0.0,0.22058823529411759,0.5473303167420813,0.6222222222222222,0.7759429419644474
100.0,0.4179945071967924,0.04545454545454544,0.0,0.22058823529411759,0.5473303167420813,0.6222222222222222,0.7759429419644474
103.0,0.4101078183817586,0.04545454545454544,0.0,0.22058823529411759,0.5473303167420813,0.6222222222222222,0.7422062923138194
105.0,0.40206648860956723,0.04545454545454544,0.0,0.22058823529411759,0.5473303167420813,0.6222222222222222,0.7084696426631911
110.0,0.3940251588373758,0.04545454545454544,0.0,0.22058823529411759,0.5473303167420813,0.5894736842105264,0.6747329930125628
111.0,0.3779424992929932,0.04545454545454544,0.0,0.22058823529411759,0.5473303167420813,0.5567251461988306,0.6747329930125628
112.0,0.3699011695208019,0.04545454545454544,0.0,0.22058823529411759,0.5473303167420813,0.5239766081871345,0.6409963433619347
117.0,0.3538185099764191,0.04545454545454544,0.0,0.18907563025210083,0.5473303167420813,0.5239766081871345,0.5735230440606786
118.0,0.3457771802042278,0.04545454545454544,0.0,0.18907563025210083,0.5473303167420813,0.4912280701754387,0.5735230440606786
122.0,0.3377358504320365,0.04545454545454544,0.0,0.17331932773109246,0.5017194570135746,0.4912280701754387,0.5397863944100503
123.0,0.3377358504320365,0.04545454545454544,0.0,0.17331932773109246,0.5017194570135746,0.4912280701754387,0.5397863944100503
126.0,0.32949839066540143,0.04545454545454544,0.0,0.17331932773109246,0.5017194570135746,0.4584795321637427,0.5397863944100503
132.0,0.32126093089876634,0.04545454545454544,0.0,0.1559873949579832,0.4515475113122171,0.4584795321637427,0.5060497447594222
133.0,0.3130234711321313,0.04545454545454544,0.0,0.1559873949579832,0.4515475113122171,0.4584795321637427,0.5060497447594222
139.0,0.3047860113654963,0.04545454545454544,0.0,0.1386554621848739,0.4515475113122171,0.4584795321637427,0.472313095108794
140.0,0.2965485515988613,0.04545454545454544,0.0,0.1213235294117647,0.4515475113122171,0.4584795321637427,0.472313095108794
143.0,0.2883110918322262,0.04545454545454544,0.0,0.1213235294117647,0.4515475113122171,0.4584795321637427,0.43857644545816593
144.0,0.28007363206559127,0.0,0.0,0.1213235294117647,0.4515475113122171,0.42573099415204685,0.43857644545816593
151.0,0.2718361722989562,0.0,0.0,0.1039915966386555,0.4515475113122171,0.42573099415204685,0.43857644545816593
153.0,0.26359871253232114,0.0,0.0,0.08665966386554622,0.4515475113122171,0.42573099415204685,0.43857644545816593
156.0,0.2553612527656861,0.0,0.0,0.08665966386554622,0.4515475113122171,0.42573099415204685,0.43857644545816593
162.0,0.23888633323241606,0.0,0.0,0.06932773109243698,0.4515475113122171,0.42573099415204685,0.37110314615690965
164.0,0.23064887346578097,0.0,0.0,0.06932773109243698,0.4515475113122171,0.42573099415204685,0.37110314615690965
177.0,0.22241141369914597,0.0,0.0,0.06932773109243698,0.4515475113122171,0.42573099415204685,0.37110314615690965
182.0,0.22241141369914597,0.0,0.0,0.06932773109243698,0.4515475113122171,0.42573099415204685,0.37110314615690965
186.0,0.21385712855687108,0.0,0.0,0.05199579831932774,0.4515475113122171,0.42573099415204685,0.33399283154121867
200.0,0.2053028434145963,0.0,0.0,0.05199579831932774,0.4515475113122171,0.42573099415204685,0.29688251692552764
201.0,0.19674855827232143,0.0,0.0,0.05199579831932774,0.4013755656108595,0.392982456140351,0.2597722023098367
216.0,0.1881942731300466,0.0,0.0,0.05199579831932774,0.3512036199095021,0.392982456140351,0.2597722023098367
228.0,0.17963998798777173,0.0,0.0,0.05199579831932774,0.3512036199095021,0.3602339181286551,0.2597722023098367
